benchmark,dataset,train_size,subset,method_group,method_raw,n_seeds,status,rmse_mean,rmse_std,mean_crps_mean,mean_crps_std,coverage_90_mean,coverage_90_std,mean_width_90_mean,mean_width_90_std,coverage_95_mean,coverage_95_std,mean_width_95_mean,mean_width_95_std,wall_sec_mean,wall_sec_std,source_file
synthetic_l2lh,Synthetic L2/LH - L2_phantom rff q2,200,all,lmjgp,lmjgp_pls_kl,5,ok,2.739847421646118,0.28075172117899494,1.474171805381775,0.1301468143871438,0.806,0.03426368339802362,6.9089297804841365,0.368772883596161,0.8699999999999999,0.025298221281347056,8.232497603183166,0.4394199936580631,59.64308180001099,0.8264613632888257,experiments\synthetic\paper_l2_lh_xstd_train200_500_5seeds\aggregate.csv
synthetic_l2lh,Synthetic L2/LH - L2_phantom rff q2,200,all,self_cem,cem_em_transductive_vi_fullcov_ensemble,5,ok,2.862171921725615,0.32389210991338196,1.5294748783111571,0.14849510038630478,0.7609999999999999,0.03652396473549934,6.043114306686518,0.46053456636078793,0.826,0.031999999999999994,7.200814833302947,0.5487607826696584,323.47618926001013,1.9641718807539201,experiments\synthetic\paper_l2_lh_xstd_train200_500_5seeds\aggregate.csv
synthetic_l2lh,Synthetic L2/LH - L2_phantom rff q2,500,all,xgboost,xgb_bootstrap,5,ok,2.3831779045799735,0.11947439495152826,1.3408031225204469,0.07631238302442807,0.7230000000000001,0.050457903246171464,4.91797337724924,0.1658170627904795,0.784,0.03397057550292605,5.860126723980957,0.19758321699049589,4.649484600010328,0.5474977812435122,experiments\synthetic\paper_l2_lh_xstd_train200_500_5seeds\aggregate.csv
synthetic_l2lh,Synthetic L2/LH - L2_phantom rff q2,500,all,dkl,dkl_svgp,5,ok,2.338954544067383,0.09491178724652088,1.474751591682434,0.05555679783131319,0.39099999999999996,0.02690724809414742,2.0974642573834323,0.19040335480345713,0.45899999999999996,0.02437211521390788,2.4992828151832027,0.2268795908861669,1.0828030800214037,0.050864423397341575,experiments\synthetic\paper_l2_lh_xstd_train200_500_5seeds\aggregate.csv
synthetic_l2lh,Synthetic L2/LH - L2_phantom rff q2,500,all,dmgp,deep_mahalanobis_gp,5,ok,2.226232486133649,0.1524691602996361,1.2115147740692156,0.05895094520617713,0.8219999999999998,0.02018662923818632,5.431967994917558,0.15083817613083061,0.875,0.015411035007422455,6.472589086814084,0.17973477266670995,129.79426518,13.85763875785165,experiments\synthetic\deep_mahalanobis_gp_paper_train200_500_5seeds\dmgp_aggregate.csv
synthetic_l2lh,Synthetic L2/LH - L2_phantom rff q2,500,all,lmjgp,lmjgp_pls_kl,5,ok,2.3983569622039793,0.205366116911096,1.2803903818130493,0.08808536679619021,0.845,0.020493901531919215,6.489212778217741,0.3023305704190808,0.898,0.02063976744055031,7.732373948006689,0.3602490943495541,57.96492944000056,0.8004680170581052,experiments\synthetic\paper_l2_lh_xstd_train200_500_5seeds\aggregate.csv
synthetic_l2lh,Synthetic L2/LH - L2_phantom rff q2,500,all,self_cem,cem_em_transductive_vi_fullcov_ensemble,5,ok,2.466322737737598,0.1334052689490562,1.3100687503814696,0.06066545741980379,0.819,0.02727636339397169,6.155718028541026,0.27109443806089345,0.882,0.02204540768504862,7.334990443669591,0.32302894695453094,315.972395040025,1.8929454762899411,experiments\synthetic\paper_l2_lh_xstd_train200_500_5seeds\aggregate.csv
synthetic_l2lh,Synthetic L2/LH - L2_phantom rff q2,1000,all,xgboost,xgb_bootstrap,5,ok,2.4356067851027126,0.18981157720064415,1.4050641298294066,0.11286294340143123,0.689,0.03638681079732049,4.847131494135335,0.11242282783987752,0.773,0.035580893749314425,5.775713413747642,0.1339600618534597,9.359064660023432,1.5522682888521462,experiments\synthetic\paper_l2_lh_xstd_train1000_5seeds\aggregate.csv
synthetic_l2lh,Synthetic L2/LH - L2_phantom rff q2,1000,all,dkl,dkl_svgp,5,ok,2.374913787841797,0.10548992848706269,1.5585907220840454,0.08069601379838251,0.348,0.021587033144922895,1.9942784227905388,0.03547369212773476,0.41000000000000003,0.017320508075688763,2.376329309653592,0.042269511298632635,1.757580379990395,0.08062255368530975,experiments\synthetic\paper_l2_lh_xstd_train1000_5seeds\aggregate.csv
synthetic_l2lh,Synthetic L2/LH - L2_phantom rff q2,1000,all,dmgp,deep_mahalanobis_gp,5,ok,2.3286122403590186,0.12473586378158043,1.303718786783525,0.07222502623209744,0.746,0.018165902124584965,5.2109792438847915,0.11587282219265016,0.827,0.016046806535881187,6.209264748456112,0.13807098368109622,218.68183431999995,30.834256592878738,experiments\synthetic\deep_mahalanobis_gp_paper_train1000_5seeds\dmgp_aggregate.csv
