benchmark,dataset,train_size,setting,seed,method,subset,n_eval,N_train,N_test,Q,D,rmse,mean_crps,wall_sec,coverage_90,mean_width_90,coverage_95,mean_width_95,train_sec,predict_sec,m_u,m_v,steps1,steps2,lr,split_type,standardize_x,standardize_y_for_baseline,y_standardized_for_dmgp,status
pdebench_burgers,PDEBench Burgers ShockJump,1000,pdebench_burgers_train1000,1,deep_mahalanobis_gp,near_threshold,106,1000,400,3,128,0.7581398582932016,0.35473603251918684,265.3748902,0.9056603773584906,1.7926663003733463,0.9528301886792453,2.1360936483706228,264.52604480000014,0.8488453999998455,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,1000,pdebench_burgers_train1000,1,deep_mahalanobis_gp,far_from_threshold,294,1000,400,3,128,0.6802763248226245,0.2767255077604226,265.3748902,0.9489795918367347,1.591540205217965,0.9523809523809523,1.8964371242905302,264.52604480000014,0.8488453999998455,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,1000,pdebench_burgers_train1000,2,deep_mahalanobis_gp,all,400,1000,400,3,128,0.7054701321480917,0.3092185092541884,270.60380550000036,0.9375,1.7446226160989016,0.945,2.078846067601356,269.4643834000003,1.139422100000047,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,1000,pdebench_burgers_train1000,2,deep_mahalanobis_gp,near_threshold,106,1000,400,3,128,0.7820055693057557,0.376383145445937,270.60380550000036,0.9056603773584906,1.92726482961408,0.9339622641509434,2.2964776882397717,269.4643834000003,1.139422100000047,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,1000,pdebench_burgers_train1000,2,deep_mahalanobis_gp,far_from_threshold,294,1000,400,3,128,0.6757529829756534,0.28500268804219747,270.60380550000036,0.9489795918367347,1.6787720221104356,0.9489795918367347,2.0003802451943082,269.4643834000003,1.139422100000047,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,1000,pdebench_burgers_train1000,3,deep_mahalanobis_gp,all,400,1000,400,3,128,0.6894238867151529,0.29627897678382586,280.8192885999997,0.935,1.685713423845641,0.95,2.0086514355180585,279.14605819999997,1.6732303999997384,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,1000,pdebench_burgers_train1000,3,deep_mahalanobis_gp,near_threshold,106,1000,400,3,128,0.7882491167692374,0.378447181914513,280.8192885999997,0.8867924528301887,1.9390665349454368,0.9339622641509434,2.3105402875049017,279.14605819999997,1.6732303999997384,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,1000,pdebench_burgers_train1000,3,deep_mahalanobis_gp,far_from_threshold,294,1000,400,3,128,0.6501188567419728,0.26665370554623113,280.8192885999997,0.9523809523809523,1.5943684246055785,0.95578231292517,1.8998071555500124,279.14605819999997,1.6732303999997384,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,1000,pdebench_burgers_train1000,4,deep_mahalanobis_gp,all,400,1000,400,3,128,0.7146246317576118,0.3114936704978362,293.83732820000023,0.9425,1.795740171904086,0.9475,2.1397563922127714,292.6229936,1.2143346000002566,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,1000,pdebench_burgers_train1000,4,deep_mahalanobis_gp,near_threshold,106,1000,400,3,128,0.7817234679194374,0.36840867685281264,293.83732820000023,0.9245283018867925,1.9515436105307153,0.9339622641509434,2.3254076400637143,292.6229936,1.2143346000002566,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,1000,pdebench_burgers_train1000,4,deep_mahalanobis_gp,far_from_threshold,294,1000,400,3,128,0.6888313039892001,0.2909732940569263,293.83732820000023,0.9489795918367347,1.7395661430114915,0.9523809523809523,2.0728209082937243,292.6229936,1.2143346000002566,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
