dataset,train_size,seed,family,method,rmse,crps,cov90,width90,cov95,width95,wall_sec,mean_crps,coverage_90,mean_width_90,coverage_95,mean_width_95,omitted_eval_points,standardize_x,standardize_y,Q,n,MC_num,train_time_sec,pred_time_sec,cem_map_train_time_sec,cem_vi_train_time_sec,coeff_gp_lengthscale,mean_coeff_gp_var,laplace_mean_var,laplace_hessian_median,laplace_hessian_failures,vi_query_var_mean,vi_anchor_var_mean,vi_kl,vi_best_loss,has_qV_gradient,best_elbo,R,residual_scale
Appliances Energy Prediction,500,0,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,101.88390287517316,38.90860366821289,0.796875,159.70088324865281,0.84375,190.2953395596155,61.51397710002493,38.90860366821289,0.796875,159.70088324865281,0.84375,190.2953395596155,0,,,,,,34.934612400014885,26.579364700010046,,,,,,,,,,,,,-4.394211388886664,10,1.0
Appliances Energy Prediction,500,0,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,99.89102411539724,38.799983978271484,0.8125,157.97772316645137,0.875,188.24206767853548,62.413829299999634,38.799983978271484,0.8125,157.97772316645137,0.875,188.24206767853548,0,,,,,,35.068206399999326,27.345622900000308,,,,,,,,,,,,,-3.1839186082851287,10,1.0
Wine Quality,500,1,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,0.9197258498107067,0.5409387350082397,0.65625,1.5546948219255965,0.671875,1.8525331421572027,108.57559640001273,0.5409387350082397,0.65625,1.5546948219255965,0.671875,1.8525331421572027,0,1,0,3,25,3,93.93448780002655,14.641108599986183,70.21435880000354,23.720129000023007,4.381284713745117,9.91215929389e-05,0.02769831381738186,0.004160992335528135,0,0.0028003184124827385,0.002753942273557186,7024.46435546875,130.2855682373047,,,,
Wine Quality,500,1,cem_em_repaired,cem_em_transductive_laplace_ensemble,0.8854254484254769,0.489150732755661,0.75,1.8202267552413653,0.8125,2.168933955893288,108.18630170001416,0.489150732755661,0.75,1.8202267552413653,0.8125,2.168933955893288,0,1,0,3,25,3,93.93448780002655,14.25181389998761,70.21435880000354,23.720129000023007,4.381284713745117,9.91215929389e-05,0.02769831381738186,0.004160992335528135,0,0.0028003184124827385,0.002753942273557186,7024.46435546875,130.2855682373047,,,,
Wine Quality,500,1,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,0.8532394891716241,0.4674215316772461,0.765625,1.7164697445581747,0.796875,2.045299852073672,108.14281270001084,0.4674215316772461,0.765625,1.7164697445581747,0.796875,2.045299852073672,0,1,0,3,25,3,93.93448780002655,14.20832489998429,70.21435880000354,23.720129000023007,4.381284713745117,9.91215929389e-05,0.02769831381738186,0.004160992335528135,0,0.0028003184124827385,0.002753942273557186,7024.46435546875,130.2855682373047,,,,
Wine Quality,500,1,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,0.7763564684754566,0.4384613037109375,0.78125,1.9991261382676035,0.828125,2.38210571892592,189.74917529997765,0.4384613037109375,0.78125,1.9991261382676035,0.828125,2.38210571892592,0,1,0,3,25,3,177.69467509997776,12.054500199999893,129.82781719998457,47.86685789999319,4.206860542297363,0.03678765892982483,0.07720547169446945,0.007064790930598974,0,0.04259826987981796,0.0016927163815125823,8857.7431640625,152.57000732421875,,,,
Wine Quality,500,1,cem_em_repaired,cem_em_supervised_laplace_ensemble,0.7977657024744172,0.439938485622406,0.78125,1.9028613649778992,0.859375,2.2673991666003976,190.76767319996725,0.439938485622406,0.78125,1.9028613649778992,0.859375,2.2673991666003976,0,1,0,3,25,3,177.69467509997776,13.07299809998949,129.82781719998457,47.86685789999319,4.206860542297363,0.03678765892982483,0.07720547169446945,0.007064790930598974,0,0.04259826987981796,0.0016927163815125823,8857.7431640625,152.57000732421875,,,,
Wine Quality,500,1,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,0.7743214190332617,0.43098509311676025,0.8125,1.9515882401987819,0.84375,2.3254608195932596,189.4592916999827,0.43098509311676025,0.8125,1.9515882401987819,0.84375,2.3254608195932596,0,1,0,3,25,3,177.69467509997776,11.764616600004956,129.82781719998457,47.86685789999319,4.206860542297363,0.03678765892982483,0.07720547169446945,0.007064790930598974,0,0.04259826987981796,0.0016927163815125823,8857.7431640625,152.57000732421875,,,,
Wine Quality,500,1,lmjgp_supervised_reparam,lmjgp_supervised_reparam,0.812966716053519,0.45686104893684387,0.796875,2.088900717445109,0.84375,2.489078727971874,30.21967880000011,0.45686104893684387,0.796875,2.088900717445109,0.84375,2.489078727971874,0,1,0,3,25,3,17.60599819998606,12.61368060001405,,,,,,,,,,,,True,,,
Wine Quality,500,1,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,0.7909499964750011,0.4459323287010193,0.796875,2.0168325606838304,0.84375,2.4032042225630956,39.1152525000216,0.4459323287010193,0.796875,2.0168325606838304,0.84375,2.4032042225630956,0,,,,,,25.93916470001568,13.176087800005917,,,,,,,,,,,,,-3.8424326368139443,10,1.0
Wine Quality,500,1,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,0.7736632276164129,0.4250727891921997,0.828125,2.04109286963707,0.90625,2.4321121636850602,38.566990400024224,0.4250727891921997,0.828125,2.04109286963707,0.90625,2.4321121636850602,0,,,,,,26.055830000026617,12.511160399997607,,,,,,,,,,,,,-4.276661469767113,10,1.0
Wine Quality,500,1,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,0.7696274591112163,0.4230956435203552,0.84375,2.0188027246804063,0.859375,2.4055518177616317,40.83856650002417,0.4230956435203552,0.84375,2.0188027246804063,0.859375,2.4055518177616317,0,,,,,,26.81053850002354,14.028028000000631,,,,,,,,,,,,,-3.841287899749644,10,1.0
Parkinsons Telemonitoring,500,1,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,8.403096679602656,4.8463568687438965,0.625,13.869356664994147,0.734375,16.526357790577478,148.88751530004083,4.8463568687438965,0.625,13.869356664994147,0.734375,16.526357790577478,0,0,0,5,25,3,117.43668340003933,31.450831900001504,93.59256030002143,23.844123100017896,62.46577072143555,4.279986023902893e-05,0.00026170394266955554,0.05444904789328575,0,0.005630622152239084,0.007400043308734894,24910.19140625,450.3775939941406,,,,
Parkinsons Telemonitoring,500,1,cem_em_repaired,cem_em_transductive_laplace_ensemble,8.244765339111709,4.67872428894043,0.625,14.892011248626346,0.71875,17.744925886669257,147.80615280003985,4.67872428894043,0.625,14.892011248626346,0.71875,17.744925886669257,0,0,0,5,25,3,117.43668340003933,30.369469400000526,93.59256030002143,23.844123100017896,62.46577072143555,4.279986023902893e-05,0.00026170394266955554,0.05444904789328575,0,0.005630622152239084,0.007400043308734894,24910.19140625,450.3775939941406,,,,
Parkinsons Telemonitoring,500,1,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,7.867485618059606,4.362392902374268,0.703125,14.52756084291468,0.78125,17.31065644308979,148.9717582000303,4.362392902374268,0.703125,14.52756084291468,0.78125,17.31065644308979,0,0,0,5,25,3,117.43668340003933,31.53507479999098,93.59256030002143,23.844123100017896,62.46577072143555,4.279986023902893e-05,0.00026170394266955554,0.05444904789328575,0,0.005630622152239084,0.007400043308734894,24910.19140625,450.3775939941406,,,,
Parkinsons Telemonitoring,500,1,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,7.979225895062801,4.543826580047607,0.6875,15.448440777643935,0.75,18.40795256511621,224.46652560000075,4.543826580047607,0.6875,15.448440777643935,0.75,18.40795256511621,0,0,0,5,25,3,197.24155030000838,27.224975299992366,149.20359140000073,48.03795890000765,52.972816467285156,0.00044309813529253006,0.001152997836470604,0.1310218721628189,0,0.01394807081669569,0.007975987158715725,109471.4453125,1812.122802734375,,,,
Parkinsons Telemonitoring,500,1,cem_em_repaired,cem_em_supervised_laplace_ensemble,7.944087253548218,4.541985988616943,0.671875,15.295720576802609,0.734375,18.225975221688103,224.37917780000134,4.541985988616943,0.671875,15.295720576802609,0.734375,18.225975221688103,0,0,0,5,25,3,197.24155030000838,27.13762749999296,149.20359140000073,48.03795890000765,52.972816467285156,0.00044309813529253006,0.001152997836470604,0.1310218721628189,0,0.01394807081669569,0.007975987158715725,109471.4453125,1812.122802734375,,,,
Parkinsons Telemonitoring,500,1,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,7.783134179292991,4.333702087402344,0.71875,17.139377761413108,0.765625,20.422828256187145,225.41629210000974,4.333702087402344,0.71875,17.139377761413108,0.765625,20.422828256187145,0,0,0,5,25,3,197.24155030000838,28.174741800001357,149.20359140000073,48.03795890000765,52.972816467285156,0.00044309813529253006,0.001152997836470604,0.1310218721628189,0,0.01394807081669569,0.007975987158715725,109471.4453125,1812.122802734375,,,,
Parkinsons Telemonitoring,500,1,lmjgp_supervised_reparam,lmjgp_supervised_reparam,8.14677445091457,4.7707061767578125,0.703125,18.799711871424407,0.796875,22.40123837402647,68.13843759999145,4.7707061767578125,0.703125,18.799711871424407,0.796875,22.40123837402647,0,0,0,5,25,3,42.045120900002075,26.093316699989373,,,,,,,,,,,,True,,,
Parkinsons Telemonitoring,500,1,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,7.903776307855782,4.529080390930176,0.84375,23.505345344182395,0.921875,28.008346495948068,53.87463740000385,4.529080390930176,0.84375,23.505345344182395,0.921875,28.008346495948068,0,,,,,,35.700404900009744,18.174232499994105,,,,,,,,,,,,,-3.4173542838242965,10,1.0
Parkinsons Telemonitoring,500,1,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,7.712140867313323,4.2866339683532715,0.6875,16.099666042347597,0.75,19.183935329617476,65.0698459999985,4.2866339683532715,0.6875,16.099666042347597,0.75,19.183935329617476,0,,,,,,36.68673220000346,28.383113799995044,,,,,,,,,,,,,-1.1142217371286822,10,1.0
Parkinsons Telemonitoring,500,1,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,7.364590996458469,4.081165313720703,0.765625,17.36338185543434,0.828125,20.689745597327608,66.04291099996772,4.081165313720703,0.765625,17.36338185543434,0.828125,20.689745597327608,0,,,,,,34.233249499986414,31.809661499981303,,,,,,,,,,,,,-1.9036837077165485,10,1.0
Appliances Energy Prediction,500,1,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,119.7430035960419,59.535640716552734,0.40625,61.675216513868264,0.453125,73.49055327794109,149.59332220000215,59.535640716552734,0.40625,61.675216513868264,0.453125,73.49055327794109,0,1,1,5,35,3,121.00127780000912,28.59204439999303,96.86606130001019,24.135216499998933,6.814821243286133,9.936373680830002e-05,0.03753628581762314,0.016740627586841583,0,0.03540373966097832,0.03540339693427086,9677.421875,192.05319213867188,,,,
Appliances Energy Prediction,500,1,cem_em_repaired,cem_em_transductive_laplace_ensemble,107.20045262459668,50.975929260253906,0.59375,119.4917679451297,0.65625,142.3832235185152,148.5479733000102,50.975929260253906,0.59375,119.4917679451297,0.65625,142.3832235185152,0,1,1,5,35,3,121.00127780000912,27.54669550000108,96.86606130001019,24.135216499998933,6.814821243286133,9.936373680830002e-05,0.03753628581762314,0.016740627586841583,0,0.03540373966097832,0.03540339693427086,9677.421875,192.05319213867188,,,,
Appliances Energy Prediction,500,1,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,93.58796793963589,41.81682586669922,0.71875,116.37076754837696,0.78125,138.6643221687898,147.4000072000199,41.81682586669922,0.71875,116.37076754837696,0.78125,138.6643221687898,0,1,1,5,35,3,121.00127780000912,26.39872940001078,96.86606130001019,24.135216499998933,6.814821243286133,9.936373680830002e-05,0.03753628581762314,0.016740627586841583,0,0.03540373966097832,0.03540339693427086,9677.421875,192.05319213867188,,,,
Appliances Energy Prediction,500,1,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,107.33987547087192,49.862022399902344,0.65625,136.40514705294095,0.78125,162.53675776923197,233.4706589000125,49.862022399902344,0.65625,136.40514705294095,0.78125,162.53675776923197,0,1,1,5,35,3,207.74354110003333,25.72711779997917,159.35645440002554,48.387086700007785,6.701053619384766,0.06333279609680176,0.10206959396600723,0.023123690858483315,0,0.0660468265414238,0.0016828187508508563,9513.4140625,160.7124481201172,,,,
Appliances Energy Prediction,500,1,cem_em_repaired,cem_em_supervised_laplace_ensemble,112.6919036154499,51.90714645385742,0.65625,129.59988961439763,0.71875,154.42779338083923,235.1858610000345,51.90714645385742,0.65625,129.59988961439763,0.71875,154.42779338083923,0,1,1,5,35,3,207.74354110003333,27.442319900001166,159.35645440002554,48.387086700007785,6.701053619384766,0.06333279609680176,0.10206959396600723,0.023123690858483315,0,0.0660468265414238,0.0016828187508508563,9513.4140625,160.7124481201172,,,,
Appliances Energy Prediction,500,1,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,100.7968028160223,45.337974548339844,0.703125,122.92807543188718,0.78125,146.47783643938195,234.14346960003604,45.337974548339844,0.703125,122.92807543188718,0.78125,146.47783643938195,0,1,1,5,35,3,207.74354110003333,26.399928500002716,159.35645440002554,48.387086700007785,6.701053619384766,0.06333279609680176,0.10206959396600723,0.023123690858483315,0,0.0660468265414238,0.0016828187508508563,9513.4140625,160.7124481201172,,,,
Appliances Energy Prediction,500,1,lmjgp_supervised_reparam,lmjgp_supervised_reparam,109.1135309229665,53.72589874267578,0.71875,166.62793642262437,0.734375,198.54943251811235,86.28099790000124,53.72589874267578,0.71875,166.62793642262437,0.734375,198.54943251811235,0,1,1,5,35,3,61.34504889999516,24.935949000006076,,,,,,,,,,,,True,,,
Appliances Energy Prediction,500,1,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,119.75401905909372,54.93421173095703,0.671875,113.89949724665,0.71875,135.7196219790074,61.71755070000654,54.93421173095703,0.671875,113.89949724665,0.71875,135.7196219790074,0,,,,,,34.27668249999988,27.440868200006662,,,,,,,,,,,,,-4.993716344983308,10,1.0
Appliances Energy Prediction,500,1,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,112.61849216644784,49.205326080322266,0.71875,134.64285768338038,0.828125,160.43686046646832,60.587280100007774,49.205326080322266,0.71875,134.64285768338038,0.828125,160.43686046646832,0,,,,,,34.44479169999249,26.14248840001528,,,,,,,,,,,,,-4.204577167829979,10,1.0
Appliances Energy Prediction,500,1,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,108.33414929003138,48.973167419433594,0.6875,125.75188518692394,0.734375,149.8426132975651,62.17706770001678,48.973167419433594,0.6875,125.75188518692394,0.734375,149.8426132975651,0,,,,,,33.879839800007176,28.297227900009602,,,,,,,,,,,,,-5.307030651874339,10,1.0
Wine Quality,500,2,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,0.9428190488987039,0.599849283695221,0.578125,1.3118670545491233,0.59375,1.5631860107737006,112.4639689999749,0.599849283695221,0.578125,1.3118670545491233,0.59375,1.5631860107737006,0,1,0,3,25,3,97.17048709999654,15.29348189997836,73.7075763999892,23.462910700007342,4.045576095581055,9.933672845363617e-05,0.02759319357573986,0.00844087265431881,0,0.0017793419538065791,0.0016911140410229564,9273.1923828125,157.125,,,,
Wine Quality,500,2,cem_em_repaired,cem_em_transductive_laplace_ensemble,0.9171504156856504,0.5553063154220581,0.671875,1.7257817673454225,0.765625,2.056395811609019,112.83252830000129,0.5553063154220581,0.671875,1.7257817673454225,0.765625,2.056395811609019,0,1,0,3,25,3,97.17048709999654,15.66204120000475,73.7075763999892,23.462910700007342,4.045576095581055,9.933672845363617e-05,0.02759319357573986,0.00844087265431881,0,0.0017793419538065791,0.0016911140410229564,9273.1923828125,157.125,,,,
Wine Quality,500,2,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,0.9168859848673099,0.5511417388916016,0.671875,1.6827754875209613,0.75,2.0051506684644473,111.68653679999989,0.5511417388916016,0.671875,1.6827754875209613,0.75,2.0051506684644473,0,1,0,3,25,3,97.17048709999654,14.51604970000335,73.7075763999892,23.462910700007342,4.045576095581055,9.933672845363617e-05,0.02759319357573986,0.00844087265431881,0,0.0017793419538065791,0.0016911140410229564,9273.1923828125,157.125,,,,
Wine Quality,500,2,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,0.7660577099253737,0.42194774746894836,0.859375,2.014619394578431,0.890625,2.400567072492528,194.80111900001066,0.42194774746894836,0.859375,2.014619394578431,0.890625,2.400567072492528,0,1,0,3,25,3,180.7412481000356,14.059870899975067,132.42010070002289,48.321147400012705,4.260766983032227,0.02883807197213173,0.057458650320768356,0.006860298570245504,0,0.03299684822559357,0.0019092477159574628,7189.796875,177.48239135742188,,,,
Wine Quality,500,2,cem_em_repaired,cem_em_supervised_laplace_ensemble,0.7600468365429962,0.4371642470359802,0.859375,2.0285523482442605,0.875,2.4171692107836433,194.81787690002238,0.4371642470359802,0.859375,2.0285523482442605,0.875,2.4171692107836433,0,1,0,3,25,3,180.7412481000356,14.076628799986793,132.42010070002289,48.321147400012705,4.260766983032227,0.02883807197213173,0.057458650320768356,0.006860298570245504,0,0.03299684822559357,0.0019092477159574628,7189.796875,177.48239135742188,,,,
Wine Quality,500,2,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,0.7795325998874341,0.4440368711948395,0.84375,2.0553693783203313,0.84375,2.4491236730289208,194.03722620001645,0.4440368711948395,0.84375,2.0553693783203313,0.84375,2.4491236730289208,0,1,0,3,25,3,180.7412481000356,13.295978099980857,132.42010070002289,48.321147400012705,4.260766983032227,0.02883807197213173,0.057458650320768356,0.006860298570245504,0,0.03299684822559357,0.0019092477159574628,7189.796875,177.48239135742188,,,,
Wine Quality,500,2,lmjgp_supervised_reparam,lmjgp_supervised_reparam,0.7662237133205677,0.4308698773384094,0.859375,2.1457063565008507,0.921875,2.556766821820312,31.381395799980965,0.4308698773384094,0.859375,2.1457063565008507,0.921875,2.556766821820312,0,1,0,3,25,3,18.443843799992464,12.9375519999885,,,,,,,,,,,,True,,,
Wine Quality,500,2,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,0.7573847912620576,0.42467930912971497,0.890625,2.123979130697971,0.90625,2.5308772354401925,44.06381429996691,0.42467930912971497,0.890625,2.123979130697971,0.90625,2.5308772354401925,0,,,,,,31.076403499988373,12.987410799978534,,,,,,,,,,,,,-3.76153770361345,10,1.0
Wine Quality,500,2,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,0.7891413421136834,0.4512713849544525,0.8125,2.1024771477723707,0.84375,2.5052560425025088,39.64583749996382,0.4512713849544525,0.8125,2.1024771477723707,0.84375,2.5052560425025088,0,,,,,,26.115129099984188,13.53070839997963,,,,,,,,,,,,,-4.075682132475601,10,1.0
Wine Quality,500,2,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,0.8057373264542415,0.4677340090274811,0.828125,2.0790870377356927,0.90625,2.477385007344637,39.12846370000625,0.4677340090274811,0.828125,2.0790870377356927,0.90625,2.477385007344637,0,,,,,,25.8050699000014,13.323393800004851,,,,,,,,,,,,,-3.657073825033405,10,1.0
Parkinsons Telemonitoring,500,2,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,7.371197754980792,3.8426268100738525,0.703125,11.67464724102055,0.734375,13.911200212397539,149.40436020001653,3.8426268100738525,0.703125,11.67464724102055,0.734375,13.911200212397539,0,0,0,5,25,3,117.449463500001,31.954896700015524,94.26527730000089,23.184186200000113,53.9720344543457,4.6982429921627045e-05,0.0003692253085318953,0.15321993827819824,0,0.005994982086122036,0.006700218189507723,19771.79296875,353.274169921875,,,,
Parkinsons Telemonitoring,500,2,cem_em_repaired,cem_em_transductive_laplace_ensemble,7.432976106895229,3.87201189994812,0.71875,12.253489423549622,0.765625,14.600933214714722,150.0686396000092,3.87201189994812,0.71875,12.253489423549622,0.765625,14.600933214714722,0,0,0,5,25,3,117.449463500001,32.61917610000819,94.26527730000089,23.184186200000113,53.9720344543457,4.6982429921627045e-05,0.0003692253085318953,0.15321993827819824,0,0.005994982086122036,0.006700218189507723,19771.79296875,353.274169921875,,,,
Parkinsons Telemonitoring,500,2,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,7.611408764514455,4.1877055168151855,0.78125,13.554404149819089,0.8125,16.151068721405103,146.85648069999297,4.1877055168151855,0.78125,13.554404149819089,0.8125,16.151068721405103,0,0,0,5,25,3,117.449463500001,29.40701719999197,94.26527730000089,23.184186200000113,53.9720344543457,4.6982429921627045e-05,0.0003692253085318953,0.15321993827819824,0,0.005994982086122036,0.006700218189507723,19771.79296875,353.274169921875,,,,
Parkinsons Telemonitoring,500,2,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,7.6659395650336215,4.157120227813721,0.734375,14.156720035408924,0.8125,16.868772366111994,232.5708692999615,4.157120227813721,0.734375,14.156720035408924,0.8125,16.868772366111994,0,0,0,5,25,3,200.50922299997183,32.06164629998966,154.384959899995,46.124263099976815,50.19764709472656,0.0005656899884343147,0.0015584946377202868,0.29399266839027405,0,0.013165939599275589,0.007062121294438839,14315.955078125,331.5941162109375,,,,
Parkinsons Telemonitoring,500,2,cem_em_repaired,cem_em_supervised_laplace_ensemble,7.695484533371128,4.131776809692383,0.75,14.045205430305302,0.8125,16.735894518398347,232.1038759999792,4.131776809692383,0.75,14.045205430305302,0.8125,16.735894518398347,0,0,0,5,25,3,200.50922299997183,31.594653000007384,154.384959899995,46.124263099976815,50.19764709472656,0.0005656899884343147,0.0015584946377202868,0.29399266839027405,0,0.013165939599275589,0.007062121294438839,14315.955078125,331.5941162109375,,,,
Parkinsons Telemonitoring,500,2,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,6.904485572860758,3.603377103805542,0.8125,15.467815046243718,0.859375,18.431038430058955,230.5847312999831,3.603377103805542,0.8125,15.467815046243718,0.859375,18.431038430058955,0,0,0,5,25,3,200.50922299997183,30.07550830001128,154.384959899995,46.124263099976815,50.19764709472656,0.0005656899884343147,0.0015584946377202868,0.29399266839027405,0,0.013165939599275589,0.007062121294438839,14315.955078125,331.5941162109375,,,,
Parkinsons Telemonitoring,500,2,lmjgp_supervised_reparam,lmjgp_supervised_reparam,7.951382216743422,4.415802001953125,0.765625,17.13798357372906,0.78125,20.421166979096192,70.93202760000713,4.415802001953125,0.765625,17.13798357372906,0.78125,20.421166979096192,0,0,0,5,25,3,43.652148399996804,27.279879200010328,,,,,,,,,,,,True,,,
Parkinsons Telemonitoring,500,2,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,7.577382898480767,4.362689971923828,0.953125,25.586023184632072,0.96875,30.487627061641984,51.43992919998709,4.362689971923828,0.953125,25.586023184632072,0.96875,30.487627061641984,0,,,,,,35.35953590000281,16.08039329998428,,,,,,,,,,,,,-3.2945489084711976,10,1.0
Parkinsons Telemonitoring,500,2,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,7.0072578562745935,3.768685817718506,0.84375,17.090845184146925,0.890625,20.36499812348717,67.30532660000608,3.768685817718506,0.84375,17.090845184146925,0.890625,20.36499812348717,0,,,,,,36.57257899999968,30.732747600006405,,,,,,,,,,,,,-1.1279439629368517,10,1.0
Parkinsons Telemonitoring,500,2,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,8.101498562047327,4.432168006896973,0.75,14.443286886525826,0.796875,17.210237830363155,64.18805289999,4.432168006896973,0.75,14.443286886525826,0.796875,17.210237830363155,0,,,,,,35.022078400012106,29.165974499977892,,,,,,,,,,,,,-0.8965888262047987,10,1.0
Appliances Energy Prediction,500,2,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,119.68671094651205,52.72157287597656,0.625,108.45585108602135,0.640625,129.23311749946524,155.92695909997565,52.72157287597656,0.625,108.45585108602135,0.640625,129.23311749946524,0,1,1,5,35,3,127.36439999999129,28.562559099984355,100.88498969998909,26.4794103000022,6.578243732452393,9.966176003217697e-05,0.036212291568517685,0.036705613136291504,0,0.001768528949469328,0.0016921126516535878,7501.91796875,117.68624877929688,,,,
Appliances Energy Prediction,500,2,cem_em_repaired,cem_em_transductive_laplace_ensemble,123.29239682530142,52.7586784362793,0.65625,129.64547365847005,0.6875,154.48211011953728,156.06716100001358,52.7586784362793,0.65625,129.64547365847005,0.6875,154.48211011953728,0,1,1,5,35,3,127.36439999999129,28.702761000022292,100.88498969998909,26.4794103000022,6.578243732452393,9.966176003217697e-05,0.036212291568517685,0.036705613136291504,0,0.001768528949469328,0.0016921126516535878,7501.91796875,117.68624877929688,,,,
Appliances Energy Prediction,500,2,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,98.42634248763677,40.8740348815918,0.78125,155.31552779800526,0.828125,185.06986623977636,154.22461780000594,40.8740348815918,0.78125,155.31552779800526,0.828125,185.06986623977636,0,1,1,5,35,3,127.36439999999129,26.860217800014652,100.88498969998909,26.4794103000022,6.578243732452393,9.966176003217697e-05,0.036212291568517685,0.036705613136291504,0,0.001768528949469328,0.0016921126516535878,7501.91796875,117.68624877929688,,,,
Appliances Energy Prediction,500,2,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,112.35190791749781,44.0671272277832,0.796875,146.33024537064824,0.84375,174.36324185692484,230.02932060000603,44.0671272277832,0.796875,146.33024537064824,0.84375,174.36324185692484,0,1,1,5,35,3,202.76385369998752,27.26546690001851,155.23004949997994,47.53380420000758,6.718038082122803,0.05307985842227936,0.08384576439857483,0.13445711135864258,0,0.05515594035387039,0.001870766282081604,6746.9892578125,121.22376251220703,,,,
Appliances Energy Prediction,500,2,cem_em_repaired,cem_em_supervised_laplace_ensemble,120.9895215804706,50.07805252075195,0.734375,141.72026428848662,0.828125,168.87011058834275,228.96383409999544,50.07805252075195,0.734375,141.72026428848662,0.828125,168.87011058834275,0,1,1,5,35,3,202.76385369998752,26.199980400007917,155.23004949997994,47.53380420000758,6.718038082122803,0.05307985842227936,0.08384576439857483,0.13445711135864258,0,0.05515594035387039,0.001870766282081604,6746.9892578125,121.22376251220703,,,,
Appliances Energy Prediction,500,2,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,120.14664045590511,49.651466369628906,0.796875,192.81014837535673,0.859375,229.74746231366174,228.53109599996242,49.651466369628906,0.796875,192.81014837535673,0.859375,229.74746231366174,0,1,1,5,35,3,202.76385369998752,25.767242299974896,155.23004949997994,47.53380420000758,6.718038082122803,0.05307985842227936,0.08384576439857483,0.13445711135864258,0,0.05515594035387039,0.001870766282081604,6746.9892578125,121.22376251220703,,,,
Appliances Energy Prediction,500,2,lmjgp_supervised_reparam,lmjgp_supervised_reparam,125.86785288547475,54.155059814453125,0.8125,143.28268669696502,0.828125,170.7318517178143,87.91455270000733,54.155059814453125,0.8125,143.28268669696502,0.828125,170.7318517178143,0,1,1,5,35,3,60.18258510000305,27.731967600004282,,,,,,,,,,,,True,,,
Appliances Energy Prediction,500,2,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,116.63294682618994,47.79364776611328,0.765625,159.0793281497958,0.828125,189.55471097832054,67.14129540001159,47.79364776611328,0.765625,159.0793281497958,0.828125,189.55471097832054,0,,,,,,38.83342780001112,28.307867600000463,,,,,,,,,,,,,-2.702473499140676,10,1.0
Appliances Energy Prediction,500,2,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,114.98464495954615,47.6194953918457,0.734375,164.6957735829306,0.828125,196.24711849088487,61.03929990000324,47.6194953918457,0.734375,164.6957735829306,0.828125,196.24711849088487,0,,,,,,34.3209231000219,26.718376799981343,,,,,,,,,,,,,-4.630283824753314,10,1.0
Appliances Energy Prediction,500,2,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,113.51822529089748,46.18707275390625,0.78125,143.19109546997072,0.796875,170.62271403938064,65.47151869998197,46.18707275390625,0.78125,143.19109546997072,0.796875,170.62271403938064,0,,,,,,37.73305640000035,27.73846229998162,,,,,,,,,,,,,-3.9866416851224624,10,1.0
