dataset,dataset_folder,seed,method,anchor,raw_pair_y_abs_corr,proj_pair_y_abs_corr_median,proj_minus_raw_pair_y_abs_corr,raw_anchor_knn_abs_y,proj_anchor_knn_abs_y_median,proj_minus_raw_anchor_knn_abs_y,all_neighbor_abs_y,near_threshold,threshold_distance,shock_location,lmjgp_anchor,lmjgp_abs_error,lmjgp_kappa_EW_raw,lmjgp_eff_rank_EW_raw,lmjgp_trace_E_WtW_A,lmjgp_eff_rank_E_WWt_B,lmjgp_kappa_K_metric_plus_noise,lmjgp_kappa_K_sampled_norm_plus_noise,lmjgp_kappa_K_EW_Z_plus_noise
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,36.0,-0.04339060452217898,0.004576948310131962,0.04796755283231094,0.7471160888671875,0.5810260772705078,-0.1660900115966797,0.33274754881858826,0,0.4842519760131836,0.015748031437397003,36,,nan,nan,257.270751953125,3.000000476837158,7.770309925079346,447.3119812011719,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,37.0,0.17145915100764444,0.15760303320941527,-0.013856117798229178,0.12158801406621933,0.11914557218551636,-0.0024424418807029724,0.13804830610752106,0,0.35826772451400757,0.14173229038715363,37,,nan,nan,257.270751953125,3.000000476837158,37.621116638183594,485.8105926513672,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,38.0,0.3515399817021337,0.25713449584483644,-0.09440548585729724,0.05957726389169693,0.09127428382635117,0.031697019934654236,0.10046111792325974,0,0.13779526948928833,0.36220473051071167,38,,nan,nan,257.270751953125,3.000000476837158,30.66172218322754,435.86358642578125,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,39.0,0.32142637247576494,0.25937974044658285,-0.06204663202918209,0.5263351202011108,0.5263351202011108,0.0,0.8726874589920044,1,0.08267716318368912,0.4173228442668915,39,,nan,nan,257.270751953125,3.000000476837158,489.0035095214844,500.59625244140625,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,40.0,0.08299629428776263,-0.01758421364494025,-0.10058050793270287,0.8766981363296509,0.542866051197052,-0.3338320851325989,0.5102348923683167,0,0.4842519760131836,0.015748031437397003,40,,nan,nan,257.270751953125,3.000000476837158,2.0830845832824707,455.1172637939453,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,41.0,0.23784532409674433,0.15408846498478584,-0.08375685911195849,0.4251052737236023,0.6648923456668854,0.23978707194328308,0.6531246900558472,1,0.04330708831548691,0.4566929042339325,41,,nan,nan,257.270751953125,3.000000476837158,51.3127326965332,480.52735900878906,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,42.0,0.32142637247576494,0.21419955765533133,-0.10722681482043361,0.08919365704059601,0.11157902330160141,0.0223853662610054,0.7534439563751221,0,0.22440944612026215,0.27559053897857666,42,,nan,nan,257.270751953125,3.000000476837158,488.9999694824219,500.5419464111328,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,43.0,0.056386417412644635,0.029174875757893626,-0.02721154165475101,0.2713703513145447,0.2511533051729202,-0.02021704614162445,0.5974581241607666,0,0.5,0.0,43,,nan,nan,257.270751953125,3.000000476837158,28.727975845336914,483.7583465576172,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,44.0,0.021639252390466244,0.02802405156066009,0.006384799170193845,0.08218801021575928,0.07319643720984459,-0.008991573005914688,0.09119363129138947,0,0.4685039222240448,0.031496062874794006,44,,nan,nan,257.270751953125,3.000000476837158,37.25486755371094,462.2408752441406,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,45.0,-0.10763621703173037,-0.09724977030198673,0.010386446729743648,0.04862416535615921,0.05727584846317768,0.00865168310701847,0.3190104365348816,0,0.4448818862438202,0.05511811003088951,45,,nan,nan,257.270751953125,3.000000476837158,6.265198230743408,455.7729187011719,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,46.0,0.1621557017655477,0.08942191405977759,-0.0727337877057701,1.2776682376861572,1.2471160888671875,-0.030552148818969727,1.754460096359253,1,0.05118110403418541,0.5511810779571533,46,,nan,nan,257.270751953125,3.000000476837158,2.0979387760162354,421.6755676269531,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,47.0,-0.18055210772483907,-0.1223943523825127,0.05815775534232637,0.14173251390457153,0.15807845443487167,0.01634594053030014,0.27255409955978394,0,0.5,0.0,47,,nan,nan,257.270751953125,3.000000476837158,70.228271484375,470.9791717529297,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,48.0,-0.06234318532576365,-0.05838570546332359,0.003957479862440057,0.060195840895175934,0.06136510707437992,0.0011692661792039871,0.059881020337343216,0,0.5,0.0,48,,nan,nan,257.270751953125,3.000000476837158,293.70770263671875,496.82203674316406,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,49.0,0.30372415455876106,0.071655970228434,-0.23206818433032705,0.25064343214035034,0.4880194067955017,0.23737597465515137,0.45637229084968567,0,0.5,0.0,49,,nan,nan,257.270751953125,3.000000476837158,45.16688537597656,474.1143341064453,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,50.0,-0.05966452904305185,-0.02716896938273138,0.03249555966032047,0.4444630742073059,0.18667352944612503,-0.2577895447611809,0.2739449143409729,0,0.4842519760131836,0.015748031437397003,50,,nan,nan,257.270751953125,3.000000476837158,1.9077800512313843,398.0830993652344,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,51.0,0.03750403428021068,0.03362332778021466,-0.0038807064999960214,0.2346009761095047,0.23910395056009293,0.004502974450588226,0.30731743574142456,0,0.4842519760131836,0.015748031437397003,51,,nan,nan,257.270751953125,3.000000476837158,9.10664176940918,442.04443359375,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,52.0,0.2290558959036324,0.18445351343262023,-0.04460238247101217,0.04027559980750084,0.058893635869026184,0.018618036061525345,0.06841609627008438,1,0.05905511975288391,0.4409448802471161,52,,nan,nan,257.270751953125,3.000000476837158,186.35047912597656,494.4564208984375,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,53.0,0.18259164381187,0.13453565175109805,-0.04805599206077196,0.2599705755710602,0.28938180208206177,0.029411226511001587,0.28707990050315857,0,0.5,0.0,53,,nan,nan,257.270751953125,3.000000476837158,79.36511993408203,489.05340576171875,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,54.0,-0.02648330152590755,-0.05024749910899816,-0.023764197583090608,0.12576785683631897,0.11420580744743347,-0.011562049388885498,0.13086923956871033,0,0.30314961075782776,0.19685038924217224,54,,nan,nan,257.270751953125,3.000000476837158,2.862412452697754,401.49952697753906,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,55.0,-0.10238765470418333,-0.05893259336584586,0.04345506133833747,0.1246958002448082,0.16011939942836761,0.03542359918355942,0.18147769570350647,0,0.5,0.0,55,,nan,nan,257.270751953125,3.000000476837158,2.754805088043213,447.70567321777344,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,56.0,-0.0826092349245319,-0.06987476862976827,0.01273446629476363,0.12012622505426407,0.12695594877004623,0.0068297237157821655,0.12392041832208633,0,0.4212598502635956,0.07874015718698502,56,,nan,nan,257.270751953125,3.000000476837158,7.5883026123046875,466.23194885253906,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,57.0,0.16407602752102873,0.09392827756611982,-0.07014774995490891,0.13932478427886963,0.17172232270240784,0.03239753842353821,0.5414462089538574,0,0.5,0.0,57,,nan,nan,257.270751953125,3.000000476837158,214.63795471191406,494.0101318359375,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,58.0,-0.006760900186946107,-0.03421324226701757,-0.027452342080071464,0.09284655749797821,0.09903260320425034,0.006186045706272125,0.2245589643716812,0,0.4685039222240448,0.031496062874794006,58,,nan,nan,257.270751953125,3.000000476837158,5.292537689208984,458.05516052246094,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,59.0,0.49431563963628733,0.41799353898476865,-0.07632210065151868,0.05998377874493599,0.048790931701660156,-0.011192847043275833,0.07114002853631973,0,0.12204724550247192,0.6220472455024719,59,,nan,nan,257.270751953125,3.000000476837158,127.2893295288086,472.50636291503906,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,60.0,0.18657888509237322,0.05797544585908051,-0.1286034392332927,0.12711867690086365,0.13015620410442352,0.0030375272035598755,0.2461959719657898,0,0.3976377844810486,0.10236220806837082,60,,nan,nan,257.270751953125,3.000000476837158,1.9077181816101074,433.5458984375,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,61.0,0.3576147506960113,0.26176414635599715,-0.09585060434001413,1.706520438194275,2.4178082942962646,0.7112878561019897,2.247438430786133,1,0.019685039296746254,0.5196850299835205,61,,nan,nan,257.270751953125,3.000000476837158,3.681903123855591,425.9606018066406,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,62.0,0.36990935761846827,0.296064066099328,-0.07384529151914027,0.12587636709213257,0.1124681830406189,-0.013408184051513672,0.1173415407538414,0,0.35826772451400757,0.14173229038715363,62,,nan,nan,257.270751953125,3.000000476837158,31.939462661743164,454.1806945800781,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,63.0,-0.06537248287655266,-0.046584468356070705,0.018788014520481955,0.07249293476343155,0.06631079688668251,-0.006182137876749039,0.0618453323841095,0,0.4842519760131836,0.015748031437397003,63,,nan,nan,257.270751953125,3.000000476837158,292.6692199707031,496.9734191894531,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,64.0,0.2115767477555929,0.1430853893252897,-0.06849135843030321,0.1705368459224701,0.1506200060248375,-0.0199168398976326,0.15618547797203064,0,0.35826772451400757,0.14173229038715363,64,,nan,nan,257.270751953125,3.000000476837158,28.946971893310547,469.06565856933594,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,65.0,0.013446679062444976,0.002951106944078072,-0.010495572118366905,0.08323049545288086,0.08100929111242294,-0.0022212043404579163,0.08102034777402878,0,0.374015748500824,0.12598425149917603,65,,nan,nan,257.270751953125,3.000000476837158,9.228289604187012,458.84120178222656,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,66.0,-0.13750807989860755,-0.11133247459977931,0.026175605298828244,3.421661376953125,3.372512698173523,-0.04914867877960205,3.1547372341156006,0,0.29527559876441956,0.7952755689620972,66,,nan,nan,257.270751953125,3.000000476837158,7.364935398101807,464.8618469238281,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,67.0,-0.14232254358605997,-0.10247403093132396,0.03984851265473602,0.7099897265434265,0.4054107666015625,-0.304578959941864,0.3516833186149597,0,0.3897637724876404,0.11023622006177902,67,,nan,nan,257.270751953125,3.000000476837158,9.630826950073242,464.46478271484375,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,68.0,-0.08672445553392658,-0.05590491883344682,0.030819536700479752,0.13013207912445068,0.14180750399827957,0.011675424873828888,0.14704610407352448,0,0.5,0.0,68,,nan,nan,257.270751953125,3.000000476837158,163.86753845214844,491.45050048828125,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,69.0,-0.0165892613779371,-0.029658861424168605,-0.013069600046231505,0.6698745489120483,0.37668798863887787,-0.29318656027317047,0.44952628016471863,0,0.4685039222240448,0.031496062874794006,69,,nan,nan,257.270751953125,3.000000476837158,5.921102523803711,429.83380126953125,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,70.0,0.16727534877491554,0.045860978050009875,-0.12141437072490566,1.442009687423706,1.39124596118927,-0.050763726234436035,1.4147803783416748,0,0.4448818862438202,0.05511811003088951,70,,nan,nan,257.270751953125,3.000000476837158,7.701547622680664,437.67041015625,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,71.0,0.13733376251453847,0.06427775124597998,-0.07305601126855849,0.09032952040433884,0.11112772300839424,0.020798202604055405,0.12104001641273499,0,0.4842519760131836,0.015748031437397003,71,,nan,nan,257.270751953125,3.000000476837158,3.4981300830841064,434.0690612792969,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,72.0,0.24818671226654188,0.14136329383580112,-0.10682341843074075,0.14643418788909912,0.16098731756210327,0.01455312967300415,0.18578779697418213,0,0.4842519760131836,0.015748031437397003,72,,nan,nan,257.270751953125,3.000000476837158,25.065614700317383,476.3518981933594,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,73.0,0.11570963675350332,0.11932752289899541,0.0036178861454920913,0.17666476964950562,0.18113568425178528,0.004470914602279663,0.17541280388832092,0,0.5,0.0,73,,nan,nan,257.270751953125,3.000000476837158,18.405210494995117,472.4485778808594,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,74.0,0.1421030977019608,0.03692570453891336,-0.10517739316304744,0.09236861765384674,0.09463747218251228,0.0022688545286655426,0.0995747447013855,0,0.5,0.0,74,,nan,nan,257.270751953125,3.000000476837158,3.660332679748535,448.2429962158203,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,75.0,-0.019486113703035036,0.014378508185140526,0.03386462188817556,0.08317103981971741,0.07395625114440918,-0.009214788675308228,0.07477948069572449,0,0.4527558982372284,0.04724409431219101,75,,nan,nan,257.270751953125,3.000000476837158,42.084617614746094,477.015869140625,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,76.0,0.15639015495125114,0.08744713943538683,-0.0689430155158643,0.047278083860874176,0.11488500982522964,0.06760692596435547,0.14083203673362732,0,0.4842519760131836,0.015748031437397003,76,,nan,nan,257.270751953125,3.000000476837158,10.342576026916504,470.4912567138672,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,77.0,0.01793463085315244,-0.009927799728069175,-0.027862430581221617,0.08506244421005249,0.07929248735308647,-0.005769956856966019,0.07966691255569458,0,0.4527558982372284,0.04724409431219101,77,,nan,nan,257.270751953125,3.000000476837158,84.45637512207031,483.49815368652344,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,78.0,0.36130009968475557,0.20845336118650104,-0.15284673849825453,0.09174823760986328,0.11521464586257935,0.023466408252716064,0.11508440971374512,0,0.5,0.0,78,,nan,nan,257.270751953125,3.000000476837158,55.020023345947266,471.4181365966797,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,79.0,0.054093424462651404,0.04857448013929217,-0.005518944323359233,0.24672511219978333,0.22567488998174667,-0.02105022221803665,0.24330264329910278,0,0.27952754497528076,0.22047244012355804,79,,nan,nan,257.270751953125,3.000000476837158,7.779181957244873,445.6367645263672,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,80.0,0.31904006213557423,0.16798095311614747,-0.15105910901942676,1.6383774280548096,1.9643213748931885,0.3259439468383789,1.9081108570098877,0,0.4685039222240448,0.031496062874794006,80,,nan,nan,257.270751953125,3.000000476837158,43.6507453918457,463.4380187988281,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,81.0,-0.036995675850747034,-0.024047173735863583,0.01294850211488345,0.11268262565135956,0.10489177703857422,-0.007790848612785339,0.10220802575349808,0,0.5,0.0,81,,nan,nan,257.270751953125,3.000000476837158,118.400146484375,491.0339660644531,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,82.0,0.07106614521136254,0.05080582790375861,-0.02026031730760393,0.5403391122817993,0.36689598858356476,-0.17344312369823456,0.5196401476860046,0,0.5,0.0,82,,nan,nan,257.270751953125,3.000000476837158,109.71918487548828,485.64540100097656,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,83.0,-0.08432572027940319,-0.06784121959869387,0.01648450068070932,0.057743608951568604,0.05418016575276852,-0.003563443198800087,0.052151650190353394,0,0.5,0.0,83,,nan,nan,257.270751953125,3.000000476837158,223.0452880859375,494.6631622314453,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,84.0,0.5794890932517246,0.41791367300935267,-0.16157542024237193,0.21458783745765686,0.21420425921678543,-0.00038357824087142944,0.24189892411231995,0,0.16929133236408234,0.33070865273475647,84,,nan,nan,257.270751953125,3.000000476837158,7.689616680145264,416.8329315185547,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,85.0,-0.1929760325216528,-0.15281101265142857,0.04016501987022422,0.7255514860153198,0.38959093391895294,-0.3359605520963669,0.3249189257621765,0,0.36614173650741577,0.13385826349258423,85,,nan,nan,257.270751953125,3.000000476837158,9.616455078125,460.23936462402344,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,86.0,0.23260932692357855,0.1859724418713058,-0.04663688505227276,2.7258403301239014,2.2979522943496704,-0.42788803577423096,2.3467390537261963,0,0.5,0.0,86,,nan,nan,257.270751953125,3.000000476837158,83.15396881103516,446.7926330566406,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,87.0,0.04185327557094383,0.012737597345506394,-0.029115678225437435,0.057182349264621735,0.06481005623936653,0.007627706974744797,0.07226243615150452,0,0.4133858382701874,0.08661417663097382,87,,nan,nan,257.270751953125,3.000000476837158,19.455503463745117,471.4920654296875,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,88.0,-0.15088138928428602,-0.11309316009072443,0.03778822919356159,0.17410589754581451,0.16565443575382233,-0.008451461791992188,0.27223196625709534,0,0.3976377844810486,0.10236220806837082,88,,nan,nan,257.270751953125,3.000000476837158,10.151826858520508,464.76243591308594,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,89.0,-0.008848362112611068,-0.03225413387884653,-0.02340577176623546,0.06766068190336227,0.07111108303070068,0.0034504011273384094,0.06828499585390091,0,0.4527558982372284,0.04724409431219101,89,,nan,nan,257.270751953125,3.000000476837158,183.25820922851562,495.03594970703125,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,90.0,-0.057854528881856195,-0.023623987214001066,0.03423054166785513,0.11506775766611099,0.07020346820354462,-0.044864289462566376,0.0857047364115715,0,0.4291338622570038,0.07086614519357681,90,,nan,nan,257.270751953125,3.000000476837158,2.6160764694213867,447.4471893310547,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,91.0,0.15129508113974713,0.11991951283513064,-0.03137556830461649,0.05845873802900314,0.10064328089356422,0.04218454286456108,0.18086180090904236,1,0.08267716318368912,0.4173228442668915,91,,nan,nan,257.270751953125,3.000000476837158,148.31478881835938,483.5870056152344,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,92.0,0.18143100585958097,0.07871764932571869,-0.10271335653386228,0.07760101556777954,0.47285184264183044,0.3952508270740509,0.5987319946289062,1,0.05905511975288391,0.4409448802471161,92,,nan,nan,257.270751953125,3.000000476837158,36.50159454345703,478.2920837402344,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,93.0,0.61357150814547,0.4426668146434369,-0.17090469350203313,0.271964967250824,0.35043445229530334,0.07846948504447937,0.3388506770133972,0,0.12204724550247192,0.3779527544975281,93,,nan,nan,257.270751953125,3.000000476837158,7.704835414886475,426.9513397216797,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,94.0,0.021401468253491207,-0.02748850310688287,-0.04888997136037408,0.09655410051345825,0.09898003563284874,0.0024259351193904877,0.09088698029518127,0,0.4527558982372284,0.04724409431219101,94,,nan,nan,257.270751953125,3.000000476837158,26.58615493774414,430.9572296142578,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,95.0,0.07851494477629418,0.044808742445605315,-0.03370620233068887,0.12077157199382782,0.10087433829903603,-0.019897233694791794,0.22087496519088745,0,0.4291338622570038,0.07086614519357681,95,,nan,nan,257.270751953125,3.000000476837158,51.46859359741211,472.8215789794922,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,96.0,0.2485666715446045,0.1641228022400817,-0.0844438693045228,0.1985311210155487,0.22259732335805893,0.024066202342510223,0.22537477314472198,0,0.18503937125205994,0.31496062874794006,96,,nan,nan,257.270751953125,3.000000476837158,25.17840003967285,470.9425048828125,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,97.0,0.06624429452251228,0.0006348317049416274,-0.06560946281757066,0.08751320838928223,0.08382882177829742,-0.0036843866109848022,0.08792894333600998,0,0.4842519760131836,0.015748031437397003,97,,nan,nan,257.270751953125,3.000000476837158,7.908705711364746,441.38563537597656,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,98.0,0.13583814618525125,0.09426217699827957,-0.04157596918697168,1.435784935951233,0.9453643262386322,-0.4904206097126007,0.9415348172187805,1,0.07480315119028091,0.4251968562602997,98,,nan,nan,257.270751953125,3.000000476837158,8.350003242492676,449.6526184082031,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,99.0,0.31501069526829173,0.2407127287569094,-0.07429796651138232,0.04140820354223251,0.06664315611124039,0.025234952569007874,0.5522269606590271,1,0.035433072596788406,0.5354330539703369,99,,nan,nan,257.270751953125,3.000000476837158,114.63162994384766,484.82093811035156,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,100.0,-0.15030756975278473,-0.09966845408332152,0.050639115669463206,0.10545244067907333,0.28013426810503006,0.17468182742595673,0.3711552023887634,0,0.31889763474464417,0.18110236525535583,100,,nan,nan,257.270751953125,3.000000476837158,77.12334442138672,469.20997619628906,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,101.0,0.2904306628438487,0.15062088524405723,-0.1398097775997915,1.1291636228561401,1.0657302141189575,-0.06343340873718262,1.2204034328460693,1,0.027559055015444756,0.4724409580230713,101,,nan,nan,257.270751953125,3.000000476837158,28.59893035888672,462.0886688232422,500.6944274902344
pdebench_burgers_shockjump_balanced_delta01_n2000,data\processed\pdebench_burgers_shockjump_balanced_delta01_n2000,0,lmjgp_supervised,102.0,-0.013699198632215283,0.03276714800090003,0.046466346633115316,0.4443713128566742,0.4723251163959503,0.027953803539276123,0.40076908469200134,0,0.4527558982372284,0.04724409431219101,102,,nan,nan,257.270751953125,3.000000476837158,2.0202372074127197,421.39263916015625,500.6944274902344
