dataset,seed,method,metric,value
Parkinsons Telemonitoring,4,lmjgp_transductive,wall_sec,925.446039100003
Parkinsons Telemonitoring,4,lmjgp_transductive,coverage_90,0.9693877551020408
Parkinsons Telemonitoring,4,lmjgp_transductive,mean_width_90,9.505296909135017
Parkinsons Telemonitoring,4,lmjgp_transductive,coverage_95,0.9778911564625851
Parkinsons Telemonitoring,4,lmjgp_transductive,mean_width_95,11.326259856199453
Parkinsons Telemonitoring,4,cem_em_transductive,rmse,3.2647483930998313
Parkinsons Telemonitoring,4,cem_em_transductive,mean_crps,0.7912712097167969
Parkinsons Telemonitoring,4,cem_em_transductive,wall_sec,440.9610660000035
Parkinsons Telemonitoring,4,cem_em_transductive,coverage_90,0.6326530612244898
Parkinsons Telemonitoring,4,cem_em_transductive,mean_width_90,1.1494494663200285
Parkinsons Telemonitoring,4,cem_em_transductive,coverage_95,0.6768707482993197
Parkinsons Telemonitoring,4,cem_em_transductive,mean_width_95,1.3696535175664648
Parkinsons Telemonitoring,4,lmjgp_supervised,rmse,4.120648172673051
Parkinsons Telemonitoring,4,lmjgp_supervised,mean_crps,1.6076667308807373
Parkinsons Telemonitoring,4,lmjgp_supervised,wall_sec,904.4155807999923
Parkinsons Telemonitoring,4,lmjgp_supervised,coverage_90,0.9472789115646258
Parkinsons Telemonitoring,4,lmjgp_supervised,mean_width_90,9.41579033230243
Parkinsons Telemonitoring,4,lmjgp_supervised,coverage_95,0.9659863945578231
Parkinsons Telemonitoring,4,lmjgp_supervised,mean_width_95,11.219606191644221
Parkinsons Telemonitoring,4,cem_em_supervised,rmse,3.0814283447058237
Parkinsons Telemonitoring,4,cem_em_supervised,mean_crps,0.7125204205513
Parkinsons Telemonitoring,4,cem_em_supervised,wall_sec,1343.3500494999898
Parkinsons Telemonitoring,4,cem_em_supervised,coverage_90,0.8248299319727891
Parkinsons Telemonitoring,4,cem_em_supervised,mean_width_90,1.8393457611795834
Parkinsons Telemonitoring,4,cem_em_supervised,coverage_95,0.8605442176870748
Parkinsons Telemonitoring,4,cem_em_supervised,mean_width_95,2.191715656614322
Parkinsons Telemonitoring,5,lmjgp_transductive,rmse,4.164343064180584
Parkinsons Telemonitoring,5,lmjgp_transductive,mean_crps,1.6480276584625244
Parkinsons Telemonitoring,5,lmjgp_transductive,wall_sec,935.2483273999969
Parkinsons Telemonitoring,5,lmjgp_transductive,coverage_90,0.9472789115646258
Parkinsons Telemonitoring,5,lmjgp_transductive,mean_width_90,9.153038505606595
Parkinsons Telemonitoring,5,lmjgp_transductive,coverage_95,0.9608843537414966
Parkinsons Telemonitoring,5,lmjgp_transductive,mean_width_95,10.906518079268892
Parkinsons Telemonitoring,5,cem_em_transductive,rmse,3.820028471239343
Parkinsons Telemonitoring,5,cem_em_transductive,mean_crps,1.0526601076126099
Parkinsons Telemonitoring,5,cem_em_transductive,wall_sec,480.48695299999963
Parkinsons Telemonitoring,5,cem_em_transductive,coverage_90,0.6547619047619048
Parkinsons Telemonitoring,5,cem_em_transductive,mean_width_90,1.5878777520321803
Parkinsons Telemonitoring,5,cem_em_transductive,coverage_95,0.6836734693877551
Parkinsons Telemonitoring,5,cem_em_transductive,mean_width_95,1.8920730421487608
Parkinsons Telemonitoring,5,lmjgp_supervised,rmse,4.016012025801753
Parkinsons Telemonitoring,5,lmjgp_supervised,mean_crps,1.5903133153915405
Parkinsons Telemonitoring,5,lmjgp_supervised,wall_sec,924.2674698000046
Parkinsons Telemonitoring,5,lmjgp_supervised,coverage_90,0.9455782312925171
Parkinsons Telemonitoring,5,lmjgp_supervised,mean_width_90,9.400592763717118
Parkinsons Telemonitoring,5,lmjgp_supervised,coverage_95,0.9625850340136054
Parkinsons Telemonitoring,5,lmjgp_supervised,mean_width_95,11.201497171734044
Parkinsons Telemonitoring,5,cem_em_supervised,rmse,3.003965219555454
Parkinsons Telemonitoring,5,cem_em_supervised,mean_crps,0.6550747752189636
Parkinsons Telemonitoring,5,cem_em_supervised,wall_sec,1250.6184283000039
Parkinsons Telemonitoring,5,cem_em_supervised,coverage_90,0.8452380952380952
Parkinsons Telemonitoring,5,cem_em_supervised,mean_width_90,1.7194844813076189
Parkinsons Telemonitoring,5,cem_em_supervised,coverage_95,0.8673469387755102
Parkinsons Telemonitoring,5,cem_em_supervised,mean_width_95,2.048892132477814
Parkinsons Telemonitoring,6,lmjgp_transductive,rmse,4.157809390569795
Parkinsons Telemonitoring,6,lmjgp_transductive,mean_crps,1.5742086172103882
Parkinsons Telemonitoring,6,lmjgp_transductive,wall_sec,814.6869013999967
Parkinsons Telemonitoring,6,lmjgp_transductive,coverage_90,0.9336734693877551
Parkinsons Telemonitoring,6,lmjgp_transductive,mean_width_90,8.768850406782498
Parkinsons Telemonitoring,6,lmjgp_transductive,coverage_95,0.9659863945578231
Parkinsons Telemonitoring,6,lmjgp_transductive,mean_width_95,10.448729723730096
Parkinsons Telemonitoring,6,cem_em_transductive,rmse,3.735435430196662
Parkinsons Telemonitoring,6,cem_em_transductive,mean_crps,1.0338166952133179
Parkinsons Telemonitoring,6,cem_em_transductive,wall_sec,377.62910089999787
Parkinsons Telemonitoring,6,cem_em_transductive,coverage_90,0.6326530612244898
Parkinsons Telemonitoring,6,cem_em_transductive,mean_width_90,1.7651554324791607
Parkinsons Telemonitoring,6,cem_em_transductive,coverage_95,0.6802721088435374
Parkinsons Telemonitoring,6,cem_em_transductive,mean_width_95,2.103312427371659
Parkinsons Telemonitoring,6,lmjgp_supervised,rmse,4.334473068728002
Parkinsons Telemonitoring,6,lmjgp_supervised,mean_crps,1.6075923442840576
Parkinsons Telemonitoring,6,lmjgp_supervised,wall_sec,822.2774224999885
Parkinsons Telemonitoring,6,lmjgp_supervised,coverage_90,0.95578231292517
Parkinsons Telemonitoring,6,lmjgp_supervised,mean_width_90,9.033952994476381
Parkinsons Telemonitoring,6,lmjgp_supervised,coverage_95,0.9693877551020408
Parkinsons Telemonitoring,6,lmjgp_supervised,mean_width_95,10.764618940603075
Parkinsons Telemonitoring,6,cem_em_supervised,rmse,3.0798405157488724
Parkinsons Telemonitoring,6,cem_em_supervised,mean_crps,0.7171913385391235
Parkinsons Telemonitoring,6,cem_em_supervised,wall_sec,1231.354839000007
Parkinsons Telemonitoring,6,cem_em_supervised,coverage_90,0.8299319727891157
Parkinsons Telemonitoring,6,cem_em_supervised,mean_width_90,2.2282402199808686
Parkinsons Telemonitoring,6,cem_em_supervised,coverage_95,0.8537414965986394
Parkinsons Telemonitoring,6,cem_em_supervised,mean_width_95,2.6551119859584666
Parkinsons Telemonitoring,7,lmjgp_transductive,rmse,4.01918958052741
Parkinsons Telemonitoring,7,lmjgp_transductive,mean_crps,1.494636058807373
Parkinsons Telemonitoring,7,lmjgp_transductive,wall_sec,849.3112675000011
Parkinsons Telemonitoring,7,lmjgp_transductive,coverage_90,0.9489795918367347
Parkinsons Telemonitoring,7,lmjgp_transductive,mean_width_90,8.55284614499888
Parkinsons Telemonitoring,7,lmjgp_transductive,coverage_95,0.9659863945578231
Parkinsons Telemonitoring,7,lmjgp_transductive,mean_width_95,10.191344770646031
Parkinsons Telemonitoring,7,cem_em_transductive,rmse,3.894746148980972
Parkinsons Telemonitoring,7,cem_em_transductive,mean_crps,0.9587130546569824
Parkinsons Telemonitoring,7,cem_em_transductive,wall_sec,428.1290330000047
Parkinsons Telemonitoring,7,cem_em_transductive,coverage_90,0.6207482993197279
Parkinsons Telemonitoring,7,cem_em_transductive,mean_width_90,1.0283882465305056
Parkinsons Telemonitoring,7,cem_em_transductive,coverage_95,0.6751700680272109
Parkinsons Telemonitoring,7,cem_em_transductive,mean_width_95,1.2254001768289589
Parkinsons Telemonitoring,7,lmjgp_supervised,rmse,4.044533941834944
Parkinsons Telemonitoring,7,lmjgp_supervised,mean_crps,1.5142757892608643
Parkinsons Telemonitoring,7,lmjgp_supervised,wall_sec,872.48732320001
Parkinsons Telemonitoring,7,lmjgp_supervised,coverage_90,0.95578231292517
Parkinsons Telemonitoring,7,lmjgp_supervised,mean_width_90,8.727627566853574
Parkinsons Telemonitoring,7,lmjgp_supervised,coverage_95,0.9642857142857143
Parkinsons Telemonitoring,7,lmjgp_supervised,mean_width_95,10.39960968029444
Parkinsons Telemonitoring,7,cem_em_supervised,rmse,3.3932126992603684
Parkinsons Telemonitoring,7,cem_em_supervised,mean_crps,0.8013287782669067
Parkinsons Telemonitoring,7,cem_em_supervised,wall_sec,1424.8922802000016
Parkinsons Telemonitoring,7,cem_em_supervised,coverage_90,0.8503401360544217
Parkinsons Telemonitoring,7,cem_em_supervised,mean_width_90,2.450326732716699
Parkinsons Telemonitoring,7,cem_em_supervised,coverage_95,0.8673469387755102
Parkinsons Telemonitoring,7,cem_em_supervised,mean_width_95,2.9197443880653107
Parkinsons Telemonitoring,8,lmjgp_transductive,rmse,4.2028890875810205
Parkinsons Telemonitoring,8,lmjgp_transductive,mean_crps,1.5882651805877686
Parkinsons Telemonitoring,8,lmjgp_transductive,wall_sec,912.8355875999841
Parkinsons Telemonitoring,8,lmjgp_transductive,coverage_90,0.9438775510204082
Parkinsons Telemonitoring,8,lmjgp_transductive,mean_width_90,8.775424515297878
Parkinsons Telemonitoring,8,lmjgp_transductive,coverage_95,0.9591836734693877
Parkinsons Telemonitoring,8,lmjgp_transductive,mean_width_95,10.456563257188316
Parkinsons Telemonitoring,8,cem_em_transductive,rmse,3.7329483172077467
Parkinsons Telemonitoring,8,cem_em_transductive,mean_crps,0.9759811162948608
Parkinsons Telemonitoring,8,cem_em_transductive,wall_sec,438.4121031999821
Parkinsons Telemonitoring,8,cem_em_transductive,coverage_90,0.6241496598639455
Parkinsons Telemonitoring,8,cem_em_transductive,mean_width_90,1.1736974462396061
Parkinsons Telemonitoring,8,cem_em_transductive,coverage_95,0.6751700680272109
Parkinsons Telemonitoring,8,cem_em_transductive,mean_width_95,1.3985467677387038
Parkinsons Telemonitoring,8,lmjgp_supervised,rmse,4.299756541546979
Parkinsons Telemonitoring,8,lmjgp_supervised,mean_crps,1.6758476495742798
Parkinsons Telemonitoring,8,lmjgp_supervised,wall_sec,925.7624016999907
Parkinsons Telemonitoring,8,lmjgp_supervised,coverage_90,0.9574829931972789
Parkinsons Telemonitoring,8,lmjgp_supervised,mean_width_90,9.630652587577073
Parkinsons Telemonitoring,8,lmjgp_supervised,coverage_95,0.9659863945578231
Parkinsons Telemonitoring,8,lmjgp_supervised,mean_width_95,11.475630360041407
Parkinsons Telemonitoring,8,cem_em_supervised,rmse,2.926539259267982
Parkinsons Telemonitoring,8,cem_em_supervised,mean_crps,0.6551270484924316
Parkinsons Telemonitoring,8,cem_em_supervised,wall_sec,1529.7528542999935
Parkinsons Telemonitoring,8,cem_em_supervised,coverage_90,0.8095238095238095
Parkinsons Telemonitoring,8,cem_em_supervised,mean_width_90,2.021677654787302
Parkinsons Telemonitoring,8,cem_em_supervised,coverage_95,0.8435374149659864
Parkinsons Telemonitoring,8,cem_em_supervised,mean_width_95,2.4089775082761298
Parkinsons Telemonitoring,9,lmjgp_transductive,rmse,4.21975077444092
Parkinsons Telemonitoring,9,lmjgp_transductive,mean_crps,1.6351102590560913
Parkinsons Telemonitoring,9,lmjgp_transductive,wall_sec,1055.1550515000126
Parkinsons Telemonitoring,9,lmjgp_transductive,coverage_90,0.9540816326530612
Parkinsons Telemonitoring,9,lmjgp_transductive,mean_width_90,9.17007226046105
Parkinsons Telemonitoring,9,lmjgp_transductive,coverage_95,0.967687074829932
Parkinsons Telemonitoring,9,lmjgp_transductive,mean_width_95,10.926815050068715
Parkinsons Telemonitoring,9,cem_em_transductive,rmse,3.888877696514899
Parkinsons Telemonitoring,9,cem_em_transductive,mean_crps,0.9379054307937622
Parkinsons Telemonitoring,9,cem_em_transductive,wall_sec,519.1663338000071
Parkinsons Telemonitoring,9,cem_em_transductive,coverage_90,0.6360544217687075
Parkinsons Telemonitoring,9,cem_em_transductive,mean_width_90,1.3515202732400062
Parkinsons Telemonitoring,9,cem_em_transductive,coverage_95,0.6870748299319728
Parkinsons Telemonitoring,9,cem_em_transductive,mean_width_95,1.6104357351453837
Parkinsons Telemonitoring,9,lmjgp_supervised,rmse,4.066012007145964
Parkinsons Telemonitoring,9,lmjgp_supervised,mean_crps,1.562456727027893
Parkinsons Telemonitoring,9,lmjgp_supervised,wall_sec,1092.4234313000052
Parkinsons Telemonitoring,9,lmjgp_supervised,coverage_90,0.9540816326530612
Parkinsons Telemonitoring,9,lmjgp_supervised,mean_width_90,9.159918207684372
Parkinsons Telemonitoring,9,lmjgp_supervised,coverage_95,0.967687074829932
Parkinsons Telemonitoring,9,lmjgp_supervised,mean_width_95,10.91471574991622
Parkinsons Telemonitoring,9,cem_em_supervised,rmse,3.5764239405321403
Parkinsons Telemonitoring,9,cem_em_supervised,mean_crps,0.8403730988502502
Parkinsons Telemonitoring,9,cem_em_supervised,wall_sec,1602.4824059999955
Parkinsons Telemonitoring,9,cem_em_supervised,coverage_90,0.8554421768707483
Parkinsons Telemonitoring,9,cem_em_supervised,mean_width_90,1.7263187937574185
Parkinsons Telemonitoring,9,cem_em_supervised,coverage_95,0.8792517006802721
Parkinsons Telemonitoring,9,cem_em_supervised,mean_width_95,2.0570357180475076
Appliances Energy Prediction,0,lmjgp_transductive,rmse,80.40668685308903
Appliances Energy Prediction,0,lmjgp_transductive,mean_crps,26.74103546142578
Appliances Energy Prediction,0,lmjgp_transductive,wall_sec,745.9474574000051
Appliances Energy Prediction,0,lmjgp_transductive,coverage_90,0.8650927487352446
Appliances Energy Prediction,0,lmjgp_transductive,mean_width_90,100.42876113557423
Appliances Energy Prediction,0,lmjgp_transductive,coverage_95,0.9038785834738617
Appliances Energy Prediction,0,lmjgp_transductive,mean_width_95,119.66824987492255
Appliances Energy Prediction,0,cem_em_transductive,rmse,90.44468676483889
Appliances Energy Prediction,0,cem_em_transductive,mean_crps,32.77320098876953
Appliances Energy Prediction,0,cem_em_transductive,wall_sec,206.49493169999914
Appliances Energy Prediction,0,cem_em_transductive,coverage_90,0.6155143338954469
Appliances Energy Prediction,0,cem_em_transductive,mean_width_90,53.66508641878791
Appliances Energy Prediction,0,cem_em_transductive,coverage_95,0.6762225969645869
Appliances Energy Prediction,0,cem_em_transductive,mean_width_95,63.94589456752739
Appliances Energy Prediction,0,lmjgp_supervised,rmse,81.6874263359455
Appliances Energy Prediction,0,lmjgp_supervised,mean_crps,27.253841400146484
Appliances Energy Prediction,0,lmjgp_supervised,wall_sec,560.6522973999963
Appliances Energy Prediction,0,lmjgp_supervised,coverage_90,0.851602023608769
Appliances Energy Prediction,0,lmjgp_supervised,mean_width_90,98.59897399599436
Appliances Energy Prediction,0,lmjgp_supervised,coverage_95,0.8988195615514334
Appliances Energy Prediction,0,lmjgp_supervised,mean_width_95,117.48792401845232
Appliances Energy Prediction,0,cem_em_supervised,rmse,85.18338564608472
Appliances Energy Prediction,0,cem_em_supervised,mean_crps,27.629423141479492
Appliances Energy Prediction,0,cem_em_supervised,wall_sec,761.1411932999908
Appliances Energy Prediction,0,cem_em_supervised,coverage_90,0.8229342327150084
Appliances Energy Prediction,0,cem_em_supervised,mean_width_90,92.83541818820275
Appliances Energy Prediction,0,cem_em_supervised,coverage_95,0.8684654300168634
Appliances Energy Prediction,0,cem_em_supervised,mean_width_95,110.62022368265126
