dataset,seed,method,anchor,raw_pair_y_abs_corr,proj_pair_y_abs_corr_median,proj_minus_raw_pair_y_abs_corr,raw_anchor_knn_abs_y,proj_anchor_knn_abs_y_median,proj_minus_raw_anchor_knn_abs_y,all_neighbor_abs_y,lmjgp_anchor,lmjgp_abs_error,lmjgp_kappa_EW_raw,lmjgp_eff_rank_EW_raw,lmjgp_trace_E_WtW_A,lmjgp_eff_rank_E_WWt_B,lmjgp_kappa_K_metric_plus_noise,lmjgp_kappa_K_sampled_norm_plus_noise,lmjgp_kappa_K_EW_Z_plus_noise
Parkinsons Telemonitoring,0,lmjgp_supervised,47.0,0.09945110690534106,0.08925153467138544,-0.010199572233955623,11.171289443969727,11.973875045776367,0.8025856018066406,12.372323989868164,47,,284.6269226074219,1.017811894416809,77.53068542480469,4.913208961486816,1.12395441532135,4.598241806030273,4.892489433288574
Parkinsons Telemonitoring,0,lmjgp_supervised,48.0,0.25339932613241134,0.19492562058400642,-0.05847370554840492,4.445070266723633,6.1728599071502686,1.7277896404266357,6.877188682556152,48,,15.553722381591797,1.3995157480239868,78.88744354248047,4.920901775360107,1.1079707145690918,5.209846496582031,4.274399280548096
Parkinsons Telemonitoring,0,lmjgp_supervised,49.0,0.02408704109889899,0.026482723022225048,0.002395681923326058,5.729320526123047,5.862085342407227,0.1327648162841797,6.2372636795043945,49,,61.285465240478516,1.1248154640197754,76.55609130859375,4.950718879699707,1.0958250761032104,5.1450982093811035,4.909451961517334
Parkinsons Telemonitoring,0,lmjgp_supervised,50.0,0.2232722011335341,0.14718729339440287,-0.07608490773913124,5.275700092315674,7.094950199127197,1.8192501068115234,7.350119590759277,50,,885.891357421875,1.0074902772903442,74.66094970703125,4.979922771453857,1.1210293769836426,5.40264368057251,6.555131435394287
Parkinsons Telemonitoring,0,lmjgp_supervised,51.0,0.1544100199491476,0.06698939242195058,-0.08742062752719702,3.658839702606201,5.358670234680176,1.6998305320739746,7.500375747680664,51,,3990.445556640625,1.0025275945663452,73.97282409667969,4.989504814147949,1.0512751340866089,4.472322463989258,6.264212608337402
Parkinsons Telemonitoring,0,lmjgp_supervised,52.0,0.17810157781289093,0.1211055658578575,-0.05699601195503343,12.468799591064453,11.15565013885498,-1.3131494522094727,10.602278709411621,52,,3267.32958984375,1.002435564994812,73.50005340576172,4.994448184967041,1.1023848056793213,4.582114934921265,6.496000289916992
Parkinsons Telemonitoring,0,lmjgp_supervised,53.0,0.002061143301614494,-0.00027255316024250853,-0.0023336964618570024,6.15132999420166,7.453485488891602,1.3021554946899414,8.26375961303711,53,,1171678.625,1.0000190734863281,72.36290740966797,4.999968528747559,1.0319684743881226,3.5078502893447876,7.968289852142334
Parkinsons Telemonitoring,0,lmjgp_supervised,54.0,0.14049671487986928,0.1318539495735248,-0.008642765306344474,4.773900032043457,5.526350021362305,0.7524499893188477,5.916735649108887,54,,1650.5584716796875,1.0081337690353394,72.95958709716797,4.998244762420654,1.1867097616195679,5.736331224441528,7.047404766082764
Parkinsons Telemonitoring,0,lmjgp_supervised,55.0,0.09457081799615023,0.04759509682971072,-0.04697572116643951,11.406900405883789,10.478675365447998,-0.928225040435791,10.845659255981445,55,,950834.875,1.0000158548355103,72.3487548828125,4.999978065490723,1.032084345817566,3.6431891918182373,7.80086088180542
Parkinsons Telemonitoring,0,lmjgp_supervised,56.0,0.07401238109513669,0.02214362131722212,-0.05186875977791457,10.932100296020508,8.580500602722168,-2.35159969329834,7.885027885437012,56,,64.6633071899414,1.0857375860214233,76.19313049316406,4.954353332519531,1.096010684967041,5.318471431732178,5.187217712402344
Parkinsons Telemonitoring,0,lmjgp_supervised,57.0,0.100670720489856,0.04643250300524236,-0.05423821748461363,4.751299858093262,6.541529893875122,1.7902300357818604,6.308656215667725,57,,477.2761535644531,1.0168545246124268,73.54126739501953,4.994238376617432,1.1150721311569214,4.817399263381958,6.922970771789551
Parkinsons Telemonitoring,0,lmjgp_supervised,58.0,0.05843130087978322,0.011311064255020178,-0.04712023662476304,6.835999488830566,6.508649826049805,-0.3273496627807617,6.407960414886475,58,,73.18978118896484,1.0574151277542114,79.5920639038086,4.852367401123047,1.2872928380966187,5.347577810287476,4.266106605529785
Parkinsons Telemonitoring,0,lmjgp_supervised,59.0,0.06828528404878463,0.08222889359825775,0.013943609549473115,6.900469779968262,9.543095111846924,2.642625331878662,8.907903671264648,59,,515.5187377929688,1.0170750617980957,73.34490966796875,4.995842456817627,1.1018575429916382,4.960613489151001,6.950509071350098
Parkinsons Telemonitoring,0,lmjgp_supervised,60.0,0.06921305785859029,0.04585762766346585,-0.02335543019512444,6.4770002365112305,6.7345497608184814,0.257549524307251,6.141400337219238,60,,157.7567138671875,1.0450748205184937,76.58250427246094,4.94242000579834,1.3109079599380493,6.122102737426758,6.032964706420898
Parkinsons Telemonitoring,0,lmjgp_supervised,61.0,0.0035979162738716207,0.025515988523407696,0.021918072249536076,9.22920036315918,9.530399799346924,0.30119943618774414,11.520895957946777,61,,369.148193359375,1.0140910148620605,74.4865493774414,4.982811450958252,1.0277661085128784,4.6201770305633545,6.51117467880249
Parkinsons Telemonitoring,0,lmjgp_supervised,62.0,-0.17959915878139673,-0.17303335850190665,0.0065658002794900805,2.85360050201416,2.933400273323059,0.07979977130889893,3.784640312194824,62,,3616.461669921875,nan,72.27218627929688,5.000000476837158,1.0007585287094116,2.1966322660446167,8.273218154907227
Parkinsons Telemonitoring,0,lmjgp_supervised,63.0,0.02341995527307505,-0.027396923568177352,-0.050816878841252404,4.9535698890686035,5.16985011100769,0.21628022193908691,5.090116024017334,63,,7552.54296875,1.00140380859375,72.67347717285156,4.999392032623291,1.0281978845596313,4.628631591796875,7.508039951324463
Parkinsons Telemonitoring,0,cem_em_transductive,0.0,0.17544330635802916,0.06456924803705963,-0.11087405832096953,8.31450080871582,10.161689758300781,1.847188949584961,7.498355865478516,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,1.0,0.126583225003242,0.1110332504339318,-0.015549974569310218,11.593299865722656,13.455499649047852,1.8621997833251953,11.520099639892578,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,2.0,-0.05216177559866921,0.19430296827309348,0.2464647438717627,9.21880054473877,9.88860034942627,0.6697998046875,9.938847541809082,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,3.0,0.10598549109335882,0.3112945872599683,0.20530909616660947,4.97829008102417,2.038100004196167,-2.940190076828003,6.39677619934082,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,4.0,-0.12690679431106455,-0.08788850766761677,0.03901828664344778,5.960200309753418,6.538000583648682,0.5778002738952637,7.442800521850586,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,5.0,-0.061047026416792834,0.08882960374341259,0.14987663016020542,5.591949939727783,5.914569854736328,0.3226199150085449,7.268176078796387,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,6.0,0.06606369814457619,0.1354851095518126,0.0694214114072364,3.7969002723693848,5.816920280456543,2.020020008087158,9.956799507141113,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,7.0,0.09631249979208263,0.32113402673298547,0.22482152694090285,5.861499786376953,5.002199649810791,-0.8593001365661621,7.337038993835449,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,8.0,-0.028589962391910313,0.00508938039755084,0.03367934278946115,9.46299934387207,8.419500350952148,-1.0434989929199219,12.666579246520996,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,9.0,0.06663811166625437,0.39561152360028207,0.3289734119340277,2.216599941253662,1.1686999797821045,-1.0478999614715576,5.358367919921875,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,10.0,0.08690415428336895,0.07622249731742882,-0.010681656965940131,5.047669887542725,3.9232399463653564,-1.1244299411773682,6.091500282287598,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,11.0,-0.05600277175719883,0.03624942613820191,0.09225219789540073,8.638570785522461,9.567170143127441,0.9285993576049805,7.407688140869141,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,12.0,0.1512128717472225,0.19252800947157242,0.041315137724349915,5.438799858093262,5.295199394226074,-0.1436004638671875,6.473720073699951,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,13.0,0.08427141405496968,0.06536750961644358,-0.018903904438526103,7.315499782562256,6.995800971984863,-0.3196988105773926,6.446479320526123,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,14.0,-0.146673753923863,-0.10291928205276096,0.04375447187110204,10.558601379394531,10.15410041809082,-0.40450096130371094,11.663640022277832,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,15.0,-0.10591476297896392,0.2644095047774767,0.3703242677564406,6.458498954772949,3.8179993629455566,-2.6404995918273926,6.593368053436279,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,16.0,-0.04371866325756868,-0.014373889956539447,0.029344773301029234,8.616700172424316,6.531700134277344,-2.0850000381469727,8.320839881896973,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,17.0,0.2248480742884563,0.18706696707205034,-0.03778110721640596,12.910497665405273,17.827341079711914,4.916843414306641,11.636892318725586,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,18.0,0.05606548785466783,0.20044537990718947,0.14437989205252164,12.594840049743652,10.628199577331543,-1.9666404724121094,15.484945297241211,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,19.0,-0.0846185526398526,-0.07383288190550476,0.010785670734347844,9.284700393676758,9.76460075378418,0.4799003601074219,8.837600708007812,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,20.0,-0.045989207015721754,0.05729279832912343,0.10328200534484519,8.148900032043457,8.845499992370605,0.6965999603271484,9.567358016967773,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,21.0,0.31699176699721315,0.1498155193504841,-0.16717624764672906,12.843040466308594,13.367940902709961,0.5249004364013672,11.745033264160156,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,22.0,0.006633185895660481,0.2579010200320292,0.2512678341363687,13.99389934539795,17.3435001373291,3.3496007919311523,11.709451675415039,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,23.0,-0.058575939827479905,-0.06338712389051317,-0.004811184063033262,8.930500984191895,10.741300582885742,1.8107995986938477,7.278120517730713,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,24.0,0.1507677302734232,0.005326022784201367,-0.14544170748922183,9.829299926757812,13.300700187683105,3.471400260925293,9.463520050048828,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,25.0,-0.07930890004668743,-0.01365078370117625,0.06565811634551118,6.6588006019592285,8.03136920928955,1.3725686073303223,6.754467964172363,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,26.0,-0.031021622593195703,0.12458773824315351,0.15560936083634921,12.025030136108398,7.003300666809082,-5.021729469299316,10.41524887084961,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,27.0,-0.20339599455426466,-0.2057870392016294,-0.002391044647364754,2.3953001499176025,3.1063003540039062,0.7110002040863037,4.2707200050354,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,28.0,0.3976515731088061,0.6116608298297476,0.21400925672094145,5.422499656677246,1.5340001583099365,-3.8884994983673096,8.632572174072266,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,29.0,0.14394305606731614,0.017758253508258923,-0.12618480255905723,6.607339382171631,8.073430061340332,1.4660906791687012,7.005131721496582,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,30.0,-0.1894777725543451,-0.17315901282061083,0.016318759733734256,3.205399990081787,3.6683998107910156,0.4629998207092285,4.30072021484375,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,31.0,0.16692076560515656,0.29937501130887506,0.1324542457037185,7.456219673156738,5.545720100402832,-1.9104995727539062,9.987483978271484,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,32.0,0.2110544620549254,0.2588003688922291,0.04774590683730373,4.708439826965332,4.163800239562988,-0.5446395874023438,6.300811767578125,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,33.0,0.10222756794858505,0.20724226813984245,0.1050147001912574,5.2793498039245605,5.162449836730957,-0.11689996719360352,6.835015773773193,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,34.0,0.32390136441229694,0.41702161725943876,0.09312025284714182,4.371299743652344,4.563950538635254,0.19265079498291016,6.694355487823486,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,35.0,0.013637018670384094,0.027260563569540496,0.013623544899156402,5.408499717712402,3.7307000160217285,-1.6777997016906738,7.377923965454102,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,36.0,0.2277173060557052,0.19401953420817178,-0.03369777184753342,5.758600234985352,6.448999881744385,0.6903996467590332,7.191280364990234,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,37.0,0.17222471649142393,0.5389855544768826,0.36676083798545867,5.691628932952881,6.161519527435303,0.4698905944824219,9.696147918701172,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,38.0,0.10052387512986993,0.20662867333649457,0.10610479820662463,6.182740211486816,6.418580055236816,0.23583984375,7.605347156524658,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,39.0,0.06583967858642184,0.14118042537087513,0.0753407467844533,6.946099758148193,6.5600996017456055,-0.3860001564025879,7.331416606903076,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,40.0,-0.0352400457631508,-0.07966360918428056,-0.04442356342112976,7.57729959487915,8.207799911499023,0.630500316619873,7.367639541625977,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,41.0,0.05348843952452209,0.12986574281124597,0.07637730328672387,7.461699485778809,10.433899879455566,2.972200393676758,9.531359672546387,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,42.0,0.13108682750789605,0.2255859237471262,0.09449909623923014,9.836450576782227,8.757951736450195,-1.0784988403320312,8.808680534362793,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,43.0,0.008138207162704282,0.13293954067921807,0.12480133351651379,8.099200248718262,5.839759826660156,-2.2594404220581055,11.313179016113281,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,44.0,0.3324656934910806,0.6782248252857697,0.34575913179468903,6.973640441894531,4.599400520324707,-2.374239921569824,8.801033020019531,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,45.0,0.08020556706222531,0.21898224900765803,0.13877668194543272,10.768399238586426,10.786300659179688,0.01790142059326172,15.456268310546875,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,46.0,0.01942847090679083,0.2482669742218449,0.22883850331505406,8.904520034790039,8.029720306396484,-0.8747997283935547,10.501631736755371,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,47.0,0.09945110690534106,0.21641144612780622,0.11696033922246515,11.171289443969727,3.485909938812256,-7.685379505157471,12.372323989868164,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,48.0,0.25339932613241134,0.3436211375214652,0.09022181138905389,4.445070266723633,2.5646698474884033,-1.8804004192352295,6.877188682556152,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,49.0,0.02408704109889899,0.1948793166858681,0.17079227558696913,5.729320526123047,4.068299770355225,-1.6610207557678223,6.2372636795043945,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,50.0,0.2232722011335341,0.1447314592373699,-0.0785407418961642,5.275700092315674,8.274999618530273,2.9992995262145996,7.350119590759277,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,51.0,0.1544100199491476,0.3118470093824892,0.1574369894333416,3.658839702606201,2.9148197174072266,-0.7440199851989746,7.500375747680664,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,52.0,0.17810157781289093,0.12199216906131026,-0.05610940875158067,12.468799591064453,9.763200759887695,-2.705598831176758,10.602278709411621,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,53.0,0.002061143301614494,0.09483586191848281,0.09277471861686831,6.15132999420166,7.1280999183654785,0.9767699241638184,8.26375961303711,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,54.0,0.14049671487986928,0.34449095521124884,0.20399424033137956,4.773900032043457,2.5699000358581543,-2.2039999961853027,5.916735649108887,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,55.0,0.09457081799615023,0.14823849395144229,0.05366767595529205,11.406900405883789,12.900300979614258,1.4934005737304688,10.845659255981445,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,56.0,0.07401238109513669,0.2262288263132226,0.15221644521808592,10.932100296020508,11.650870323181152,0.7187700271606445,7.885027885437012,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,57.0,0.100670720489856,0.4799664654260719,0.37929574493621593,4.751299858093262,5.209699630737305,0.45839977264404297,6.308656215667725,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,58.0,0.05843130087978322,0.1977294580782614,0.13929815719847818,6.835999488830566,5.837100028991699,-0.9988994598388672,6.407960414886475,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,59.0,0.06828528404878463,0.030633186083904435,-0.0376520979648802,6.900469779968262,6.305989742279053,-0.594480037689209,8.907903671264648,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,60.0,0.06921305785859029,-0.04569607058147609,-0.11490912844006637,6.4770002365112305,6.7251996994018555,0.248199462890625,6.141400337219238,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,61.0,0.0035979162738716207,0.09673186076730722,0.0931339444934356,9.22920036315918,8.833419799804688,-0.3957805633544922,11.520895957946777,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,62.0,-0.17959915878139673,-0.10104134270022326,0.07855781608117347,2.85360050201416,1.6891006231307983,-1.1644998788833618,3.784640312194824,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_transductive,63.0,0.02341995527307505,0.2692697136477981,0.24584975837472306,4.9535698890686035,3.785099744796753,-1.1684701442718506,5.090116024017334,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,0.0,0.17544330635802916,0.05506281491689548,-0.12038049144113368,8.31450080871582,8.221244812011719,-0.09325599670410156,7.498355865478516,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,1.0,0.126583225003242,0.24525566378906385,0.11867243878582184,11.593299865722656,11.259100437164307,-0.3341994285583496,11.520099639892578,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,2.0,-0.05216177559866921,0.15425349047258585,0.20641526607125507,9.21880054473877,9.63591480255127,0.4171142578125,9.938847541809082,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,3.0,0.10598549109335882,0.048610120740127216,-0.057375370353231606,4.97829008102417,5.594760179519653,0.6164700984954834,6.39677619934082,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,4.0,-0.12690679431106455,-0.18504847913056377,-0.05814168481949922,5.960200309753418,9.56125020980835,3.6010499000549316,7.442800521850586,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,5.0,-0.061047026416792834,-0.09177786030938165,-0.030730833892588814,5.591949939727783,7.482414960861206,1.8904650211334229,7.268176078796387,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,6.0,0.06606369814457619,0.09314690491866323,0.027083206774087043,3.7969002723693848,7.3299455642700195,3.5330452919006348,9.956799507141113,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,7.0,0.09631249979208263,0.2721102371174351,0.17579773732535248,5.861499786376953,6.211399078369141,0.3498992919921875,7.337038993835449,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,8.0,-0.028589962391910313,0.18782943041577504,0.21641939280768535,9.46299934387207,6.254199981689453,-3.208799362182617,12.666579246520996,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,9.0,0.06663811166625437,0.2710798695227756,0.2044417578565212,2.216599941253662,2.4182499647140503,0.20165002346038818,5.358367919921875,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,10.0,0.08690415428336895,0.15663562351204563,0.06973146922867668,5.047669887542725,5.243639945983887,0.1959700584411621,6.091500282287598,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,11.0,-0.05600277175719883,0.11645798660439183,0.17246075836159067,8.638570785522461,9.070549964904785,0.4319791793823242,7.407688140869141,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,12.0,0.1512128717472225,0.13683372828584978,-0.014379143461372729,5.438799858093262,6.254999876022339,0.8162000179290771,6.473720073699951,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,13.0,0.08427141405496968,0.014075189333865128,-0.07019622472110455,7.315499782562256,6.930800199508667,-0.38469958305358887,6.446479320526123,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,14.0,-0.146673753923863,-0.12090007029844964,0.025773683625413366,10.558601379394531,11.242701053619385,0.6840996742248535,11.663640022277832,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,15.0,-0.10591476297896392,0.07960866760178031,0.18552343058074422,6.458498954772949,4.352899074554443,-2.105599880218506,6.593368053436279,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,16.0,-0.04371866325756868,-0.006740395550062702,0.03697826770750598,8.616700172424316,8.276800155639648,-0.33990001678466797,8.320839881896973,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,17.0,0.2248480742884563,0.1751330557028765,-0.04971501858557981,12.910497665405273,13.734390258789062,0.8238925933837891,11.636892318725586,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,18.0,0.05606548785466783,0.21740961257034003,0.1613441247156722,12.594840049743652,11.102370262145996,-1.4924697875976562,15.484945297241211,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,19.0,-0.0846185526398526,0.008290986542131566,0.09290953918198416,9.284700393676758,12.739400386810303,3.454699993133545,8.837600708007812,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,20.0,-0.045989207015721754,0.048305425802866814,0.09429463281858858,8.148900032043457,7.285499572753906,-0.8634004592895508,9.567358016967773,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,21.0,0.31699176699721315,0.2860817171032581,-0.03091004989395507,12.843040466308594,13.980331420898438,1.1372909545898438,11.745033264160156,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,22.0,0.006633185895660481,-0.029830935514012773,-0.036464121409673256,13.99389934539795,13.4190993309021,-0.5748000144958496,11.709451675415039,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,23.0,-0.058575939827479905,-0.11402799960804794,-0.05545205978056803,8.930500984191895,9.357100486755371,0.42659950256347656,7.278120517730713,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,24.0,0.1507677302734232,0.1346274210106965,-0.016140309262726693,9.829299926757812,5.140199899673462,-4.689100027084351,9.463520050048828,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,25.0,-0.07930890004668743,-0.04194812147759314,0.0373607785690943,6.6588006019592285,6.31619930267334,-0.34260129928588867,6.754467964172363,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,26.0,-0.031021622593195703,0.07961617142990757,0.11063779402310327,12.025030136108398,7.586300611495972,-4.438729524612427,10.41524887084961,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,27.0,-0.20339599455426466,-0.14660471079899312,0.05679128375527154,2.3953001499176025,3.064000129699707,0.6686999797821045,4.2707200050354,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,28.0,0.3976515731088061,0.5804006664504139,0.18274909334160777,5.422499656677246,1.8338000774383545,-3.5886995792388916,8.632572174072266,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,29.0,0.14394305606731614,0.2462986305914246,0.10235557452410846,6.607339382171631,5.631319761276245,-0.9760196208953857,7.005131721496582,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,30.0,-0.1894777725543451,-0.1567255758818286,0.0327521966725165,3.205399990081787,3.3459999561309814,0.14059996604919434,4.30072021484375,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,31.0,0.16692076560515656,0.1508214161666338,-0.01609934943852276,7.456219673156738,8.884180068969727,1.4279603958129883,9.987483978271484,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,32.0,0.2110544620549254,0.30867185168965205,0.09761738963472666,4.708439826965332,2.8654099702835083,-1.8430298566818237,6.300811767578125,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,33.0,0.10222756794858505,0.21784179993305752,0.11561423198447247,5.2793498039245605,5.388800144195557,0.1094503402709961,6.835015773773193,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,34.0,0.32390136441229694,0.33810837759225176,0.01420701317995482,4.371299743652344,5.6446099281311035,1.2733101844787598,6.694355487823486,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,35.0,0.013637018670384094,0.016880191157426373,0.003243172487042279,5.408499717712402,5.809699773788452,0.4012000560760498,7.377923965454102,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,36.0,0.2277173060557052,0.18518874767390803,-0.04252855838179717,5.758600234985352,6.281000137329102,0.52239990234375,7.191280364990234,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,37.0,0.17222471649142393,0.11761621552445198,-0.05460850096697195,5.691628932952881,8.545908451080322,2.8542795181274414,9.696147918701172,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,38.0,0.10052387512986993,-0.08914728971422457,-0.18967116484409452,6.182740211486816,7.125299692153931,0.9425594806671143,7.605347156524658,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,39.0,0.06583967858642184,0.10446210928897356,0.038622430702551724,6.946099758148193,7.136500358581543,0.1904006004333496,7.331416606903076,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,40.0,-0.0352400457631508,-0.056226538402579365,-0.020986492639428568,7.57729959487915,7.519649505615234,-0.057650089263916016,7.367639541625977,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,41.0,0.05348843952452209,0.09953335318390982,0.04604491365938773,7.461699485778809,7.027549743652344,-0.43414974212646484,9.531359672546387,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,42.0,0.13108682750789605,0.05729358332748008,-0.07379324418041597,9.836450576782227,11.61690092086792,1.7804503440856934,8.808680534362793,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,43.0,0.008138207162704282,-0.08698812955243779,-0.09512633671514206,8.099200248718262,10.941060066223145,2.841859817504883,11.313179016113281,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,44.0,0.3324656934910806,0.4874392198781962,0.1549735263871156,6.973640441894531,5.112600326538086,-1.8610401153564453,8.801033020019531,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,45.0,0.08020556706222531,0.08252450657457291,0.002318939512347601,10.768399238586426,11.368450164794922,0.6000509262084961,15.456268310546875,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,46.0,0.01942847090679083,-0.018727160416489856,-0.03815563132328069,8.904520034790039,8.244129657745361,-0.6603903770446777,10.501631736755371,,,,,,,,,
Parkinsons Telemonitoring,0,cem_em_supervised,47.0,0.09945110690534106,0.17823816556442862,0.07878705865908756,11.171289443969727,7.413290023803711,-3.7579994201660156,12.372323989868164,,,,,,,,,
